participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),mean(sparsity),sign dist user CF + original dist,x_1 Glucose original value,x_2 Blood Pressure original value,x_3 Insulin original value,x_4 BMI original value,x_5 Age original value,x_1 Glucose final changed value,x_2 Blood Pressure final changed value,x_3 Insulin final changed value,x_4 BMI final changed value,x_5 Age final changed value
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,6,160100,Diabetes,1,0.75,5.92,1.7783364489,9.314,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.5925646133,,,186,90,225,34.5,37,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,7,160110,Diabetes,0,0.75,9.174,2.2163733962,9.314,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.5925646133,,,180,64,70,34,26,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,8,160111,No Diabetes,1,0.75,7.742,2.0466600522,9.314,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.347826087,0.1484780995,,,0.5925646133,,,103,30,83,43.3,33,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,9,160108,Diabetes,1,0.75,17.506,2.8625436793,9.314,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5925646133,,,95,82,180,35,43,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,10,160109,Diabetes,0,0.75,17.226,2.8464198704,9.314,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.1,0.0999958756,,,0.5925646133,,,191,68,130,30.9,34,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,11,160106,Diabetes,1,0.75,7.264,1.9829306413,9.314,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5925646133,,,120,80,200,38.9,41,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,12,160107,Diabetes,1,0.75,5.751,1.7493737527,9.314,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5925646133,,,100,78,184,36.6,46,,,,,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,1,160204,,,0.75,14.429,2.6692400703,9.314,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 60(0.260869565217)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426) -> 27.518(0.25)
""Age"" - 45(0.648648648649)",,0.6,0.2659302198,No Diabetes,1,0.4659090915,0.0314886929,0.9995220932,0.9680334003,1,,-0.217391304,,-0.048538915,,0,1,0,1,0,3.6401782433,0.4995220932,0,near boundary,2,1,1,0.946813956,0.0395820491,0.1109475869,0.1109475869,0.0713655378,0.893612032,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.1473395122,,1,,1,,0.352966142,160101,0.5282999156,0.69278086,0.1644809444,0.7737133544,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1357575649,0.1167453892,0.0834032193,62,,,0.2173913043,0.2173913043,,,0.0485389154,0.0485389154,,,0,,0.1044982233,,0.3184607645,,,0.1044982233,,0.3184607645,,,,,,,0.5925646133,,0.1505296361,125,70,122,28.9,45,,60,,27.518,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,2,160200,,,0.75,12.683,2.5402625141,9.314,"""Glucose"" - 154(0.676245536473) -> 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 62(0.304347826087)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 28.9416(0.3)
""Age"" - 37(0.432432432432)",,0.4,0.6658076449,No Diabetes,1,0.3919116054,0.0117860294,0.9987559946,0.9869699652,1,-0.365584084,-0.217391304,,-0.082832256,,1,1,0,1,0,1.4823650235,0.4987559946,0,far from boundary,2,1,1,0.9527522068,0.0980127824,0.1422931913,0.1422931913,0.0442804089,0.8838762129,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.3762100479,1,1,,1,,0.3369080806,160101,0.5608415903,0.5103625425,-0.050479048,0.6737290054,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.0942045267,0.0703520035,0.0932843537,62,0.3655840843,0.3655840843,0.2173913043,0.2173913043,,,0.0828322563,0.0828322563,,,0,0.4417255366,0.4276143496,,0,,0.4417255366,0.4276143496,,0,,,,,,,0.5925646133,,0.2403059736,154,72,126,31.3,37,111,62,,28.9416,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,3,160202,,,0.75,32.864,3.4923778337,9.314,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 60(0.260869565217)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 28.08744(0.27)
""Age"" - 41(0.540540540541)",,0.6,0.3231991155,No Diabetes,1,0.5231779872,0.0226086727,0.9988760878,0.9762674151,1,,-0.217391304,,-0.105807811,,0,1,0,1,0,3.0206376446,0.4988760878,0,near boundary,2,1,1,0.9353601769,0.0569726485,0.1099650982,0.1099650982,0.0529924497,0.9055357686,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.1801174637,,1,,1,,0.3625185742,160101,0.4455616254,0.5502373811,0.1046757557,0.6388077573,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1235540605,0.1103595994,0.0985053191,62,,,0.2173913043,0.2173913043,,,0.1058078112,0.1058078112,,,0,,0.1356453626,,0.3188200199,,,0.1356453626,,0.3188200199,,,,,,,0.5925646133,,0.1669377467,125,70,115,31.1,41,,60,,28.08744,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,4,160213,,,0.75,36.046,3.5847959006,9.314,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 58(0.217391304348)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 30.08048(0.34)
""Age"" - 40(0.513513513514)",,0.6,0.8073972904,No Diabetes,1,0.807393166,0.0076023606,0.9911768145,0.9835744539,1,,-0.652173913,,-0.155223377,,0,1,0,1,0,1.2182038082,0.4911768145,0,far from boundary,2,1,1,0.9317334787,0.0929170929,0.0757321771,0.0757321771,-0.017184916,0.8783920696,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.4572491262,,1,,1,,0.4882968502,160108,1.0591360307,0.6720285954,-0.387107435,0.6105400015,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1062537727,0.0890795951,0.0943224145,62,,,0.652173913,0.652173913,,,0.1552233774,0.1552233774,,,0,,0.1661941449,,0.3110880698,,,0.1661941449,,0.3110880698,,,,,,,0.5925646133,,0.16864927,117,88,145,34.5,40,,58,,30.08048,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,5,160203,,,0.75,12.431,2.5201933528,9.314,"""Glucose"" - 161(0.735759224622) -> 110(0.302159496684)
""Blood Pressure"" - 68(0.434782608696) -> 62(0.304347826087)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.6,0.5640345105,No Diabetes,1,0.5641498567,0.0154053958,0.9999947044,0.9845893086,1,-0.433599728,-0.130434783,,,,1,1,0,0,0,1.7456189119,0.4999947044,0,near boundary,2,1,1,0.9008932093,0.060551933,0.1577001047,0.1577001047,0.0971481717,0.8518156769,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.3179600184,1,1,,,,0.380934036,160101,0.8886281343,0.9223845939,0.0337564596,1.0295529653,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1376307562,0.1360897029,0.0972173195,62,0.4335997279,0.4335997279,0.1304347826,0.1304347826,,,,,,,0,0.584597202,0,,,,0.584597202,0,,,,,,,,,0.5925646133,,0.2182520376,161,68,132,25.5,47,110,62,,,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,6,160214,,,0.75,11.071,2.4043290769,9.314,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 59(0.239130434783)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077) -> 25.52496(0.18)
""Age"" - 41(0.540540540541)",,0.6,0.4797480973,No Diabetes,1,0.4796456307,0.0040397564,0.9995502057,0.9955104493,1,,-0.326086957,,-0.153661141,,0,1,0,1,0,2.0750690935,0.4995502057,0,near boundary,2,1,1,0.9398376902,0.0501717968,0.118678258,0.118678258,0.0685064612,0.8555851633,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.2697185441,,1,,1,,0.5233038891,160104,0.75346257,0.9250676048,0.1716050348,0.6879889416,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1124680075,0.0909241077,0.0865221178,62,,,0.3260869565,0.3260869565,,,0.1536611408,0.1536611408,,,0,,0,,0.3030032271,,,0,,0.3030032271,,,,,,,0.5925646133,,0.1688500548,104,74,156,29.9,41,,59,,25.52496,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,7,160212,,,0.75,27.577,3.316982092,9.314,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 62(0.304347826087)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 26.66384(0.22)
""Age"" - 56(0.945945945946)",,0.6,0.5839324676,No Diabetes,1,0.5839283432,0.0145223684,0.999275203,0.9847528346,1,,-0.217391304,,-0.366541163,,0,1,0,1,0,1.6864156204,0.499275203,0,near boundary,2,1,1,0.9057646088,0.0372518432,0.081684857,0.081684857,0.0444330138,0.7821098121,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.3293486485,,1,,1,,0.5592181795,160107,1.413928036,1.2709139179,-0.143014118,0.822492173,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1258676994,0.0853823844,0.1245684753,62,,,0.2173913043,0.2173913043,,,0.3665411632,0.3665411632,,,0,,0,,0.5390638423,,,0,,0.5390638423,,,,,,,0.5925646133,,0.1189367002,111,72,207,37.1,56,,62,,26.66384,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,8,160211,,,0.75,17.557,2.8654527308,9.314,"""Glucose"" - 145(0.599727937426) -> 110(0.302159496684)
""Blood Pressure"" - 80(0.695652173913) -> 60(0.260869565217)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 29.22632(0.31)
""Age"" - 40(0.513513513514)",,0.4,1.036989993,No Diabetes,1,0.8370069969,0.0173759568,0.9997499225,0.9823739658,1,-0.297568441,-0.434782609,,-0.304638944,,1,1,0,1,0,0.947332156,0.4997499225,0,far from boundary,2,1,1,0.9298909728,0.0747170723,0.1303704747,0.1303704747,0.0556534024,0.8863364494,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.5886569065,1,1,,1,,0.4190518464,160106,0.9793735863,0.6416726232,-0.337700963,0.3839051767,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1017527879,0.0775711114,0.0888267959,62,0.2975684407,0.2975684407,0.4347826087,0.4347826087,,,0.3046389435,0.3046389435,,,0,0.4333683942,0.1473625364,,0.2555027035,,0.4333683942,0.1473625364,,0.2555027035,,,,,,,0.5925646133,,0.205087547,145,80,130,37.9,40,110,60,,29.22632,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,9,160210,,,0.75,25.317,3.2314761068,9.314,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 59(0.239130434783)
""Insulin"" - 215(0.369133052875) -> 114(0.160851274437)
""BMI"" - 39.4(0.66732228154) -> 28.65688(0.29)
""Age"" - 43(0.594594594595)",,0.4,0.9116910165,No Diabetes,1,0.7116951409,0.0020648162,0.9999999176,0.9979351014,1,,-0.326086957,-0.208281778,-0.377322282,,0,1,1,1,0,1.0945979321,0.4999999176,0,near boundary,2,1,1,0.9303260104,0.066463282,0.1947306968,0.1947306968,0.1282674148,0.8622657261,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.5169418207,,1,1,1,,0.3303079044,160107,1.2968551404,0.816517256,-0.480337884,0.6184627556,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1187173821,0.089538031,0.1047708372,62,,,0.3260869565,0.3260869565,0.2082817784,0.2082817784,0.3773222815,0.3773222815,,,0,,0,0.544847399,0,,,0,0.544847399,0,,,,,,,0.5925646133,,0.2611939788,100,74,215,39.4,43,,59,114,28.65688,
R_60Vourt3Kluat5u,diabetes,attribution,testing,Diabetes,No Diabetes,10,160201,,,0.75,22.908,3.1314861945,9.314,"""Glucose"" - 187(0.956810066315) -> 105(0.259649719435)
""Blood Pressure"" - 70(0.478260869565) -> 59(0.239130434783)
""Insulin"" - 200(0.338200115483) -> 148(0.230965932525)
""BMI"" - 36.4(0.561955605507) -> 28.08744(0.27)
""Age"" - 36(0.405405405405)",,0.2,1.3354805701,No Diabetes,1,1.1983610453,0.0000100978,0.9906111051,0.9906010073,1,-0.697160347,-0.239130435,-0.107234183,-0.291955606,,1,1,1,1,0,0.7417562108,0.4906111051,0,far from boundary,2,1,1,0.9368420367,0.2811421175,0.120088141,0.120088141,-0.161053976,0.8714802083,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.7594985045,1,1,1,1,,0.4387406549,160102,1.1026266726,0.6749329476,-0.427693725,0.7680003968,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1364671895,0.1135632332,0.1186592959,62,0.6971603469,0.6971603469,0.2391304348,0.2391304348,0.107234183,0.107234183,0.2919556055,0.2919556055,,,0,0.4718504222,0.1498197171,0.3718284692,0,,0.4718504222,0.1498197171,0.3718284692,0,,,,,,,0.5925646133,,0.4012302585,187,70,200,36.4,36,105,59,148,28.08744,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,11,160209,,,0.75,45.988,3.8283804929,9.314,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043) -> 58(0.217391304348)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563) -> 24.95552(0.16)
""Age"" - 36(0.405405405405)",,0.6,0.5873704143,No Diabetes,0,0.8997595804,4.0476834e-6,1.3274781e-8,-4.034409e-6,0,,-0.434782609,,-0.152587806,,0,1,0,1,0,-6.868593e-6,0.4999999867,0,far from boundary,2,0,1,0.933040838,0.2152198711,0.3553135125,-0.355313513,0.1400936414,0.9025707633,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.3313163633,,0,,0,,0.312519945,160104,1.1255613534,1.6984390141,0.5728776606,0.7525102547,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1703310018,0.1564387104,0.1245386675,62,,,0.4347826087,-0.434782609,,,0.1525878056,-0.152587806,,,0,,0,,0,,,0,,0,,,,,,,0.5925646133,,-0.140093641,83,78,71,29.3,36,,58,,24.95552,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,12,160216,,,0.75,12.252,2.505689189,9.314,"""Glucose"" - 151(0.650739670124) -> 102(0.234143853086)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697) -> 30.64992(0.36)
""Age"" - 28(0.189189189189)",,0.6,0.5869414197,No Diabetes,0,0.7870356376,0.0575860455,0.1247615832,0.0671755378,1,-0.416595817,,,-0.170345603,,1,0,0,1,0,0.1144501572,0.3752384168,1,near boundary,2,0,1,0.9510291752,0.0348212788,0.0555992673,-0.055599267,0.0207779885,0.8399299132,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.3310708275,0,,,0,,0.4998821523,160110,0.9854249236,1.3651139595,0.3796890359,0.7084704117,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1006419752,0.0680979092,0.0946611829,62,0.416595817,-0.416595817,,,,,0.1703456027,-0.170345603,,,0,0.041423735,,,0,,-0.041423735,,,0,,,,,,,0.5925646133,,-0.020777989,151,62,120,35.5,28,102,,,30.64992,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,13,160217,,,0.75,10.259,2.3281553691,9.314,"""Glucose"" - 112(0.319163407584)
""Blood Pressure"" - 68(0.434782608696) -> 62(0.304347826087)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216) -> 28.9416(0.3)
""Age"" - 26(0.135135135135)",,0.6,0.3116092698,No Diabetes,0,0.519700374,0.155856768,0.0599126216,-0.095944146,0,,-0.130434783,,-0.181174487,,0,1,0,1,0,-0.307898884,0.4400873784,1,near boundary,2,0,1,0.9443922348,0.0307606911,0.080748397,-0.080748397,0.049987706,0.8393151978,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.1734839955,,0,,0,,0.7180944147,160110,1.1361562807,1.4477655506,0.3116092698,0.529624304,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.0922639202,0.0740965138,0.0736682451,62,,,0.1304347826,-0.130434783,,,0.1811744872,-0.181174487,,,0,,0,,0.1198102615,,,0,,-0.119810262,,,,,,,0.5925646133,,-0.049987706,112,68,94,34.1,26,,62,,28.9416,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,14,160207,,,0.75,10.808,2.3802866007,9.314,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 58(0.217391304348)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 26.94856(0.23)
""Age"" - 38(0.459459459459)",,0.6,0.4690483404,No Diabetes,0,0.7298826109,3.0657169e-6,2.6095583e-8,-3.039621e-6,0,,-0.347826087,,-0.121222253,,0,1,0,1,0,-6.480401e-6,0.4999999739,0,far from boundary,2,0,1,0.9458281436,0.2041352752,0.2836141974,-0.283614197,0.0794789222,0.8971068032,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.2635945197,,0,,0,,0.2878621507,160104,1.0254541454,1.4945024858,0.4690483404,0.6710560297,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1643015192,0.1573915557,0.1165105383,62,,,0.347826087,-0.347826087,,,0.1212222534,-0.121222253,,,0,,0,,0,,,0,,0,,,,,,,0.5925646133,,-0.079478922,89,74,85,30.4,38,,58,,26.94856,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,15,160208,,,0.75,10.178,2.3202285282,9.314,"""Glucose"" - 126(0.43819078388) -> 103(0.242645808536)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",,0.6,0.4998928014,No Diabetes,0,0.6999741398,0.0118459204,7.8099684e-8,-0.011845842,0,-0.195544975,-0.304347826,,,,1,1,0,0,0,-0.023696765,0.4999999219,0,far from boundary,2,0,1,0.9457790573,0.0900870805,0.2991239966,-0.299123997,0.2090369161,0.9084862115,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.2812484003,0,0,,,,0.3407626756,160105,0.862526739,1.3624195404,0.4998928014,0.4922175126,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1397863527,0.1026645563,0.1172302105,62,0.1955449753,-0.195544975,0.3043478261,-0.304347826,,,,,,,0,-0.025360465,0,,,,0.0253604645,0,,,,,,,,,0.5925646133,,-0.209036916,126,74,75,25.9,39,103,60,,,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,16,160219,,,0.75,13.396,2.5949561549,9.314,"""Glucose"" - 139(0.548716204727) -> 97(0.191634075837)
""Blood Pressure"" - 64(0.347826086957) -> 57(0.195652173913)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822) -> 25.80968(0.19)
""Age"" - 26(0.135135135135)",,0.4,0.6072582898,No Diabetes,0,0.8154647401,0.0513636971,0.0004518814,-0.050911816,0,-0.357082129,-0.152173913,,-0.098002248,,1,1,0,1,0,-0.083838815,0.4995481186,1,near boundary,2,0,1,0.9526864051,0.0388635659,0.1518446036,-0.151844604,0.1129810376,0.8403642483,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.3426992232,0,0,,0,,0.6558026122,160101,1.0918712367,1.6991295265,0.6072582898,0.4744603433,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.09468298,0.0858376106,0.0646514092,62,0.3570821289,-0.357082129,0.152173913,-0.152173913,,,0.0980022478,-0.098002248,,,0,0.1368830061,0,,-0.050650542,,-0.136883006,0,,0.0506505417,,,,,,,0.5925646133,,-0.112981038,139,64,140,28.6,26,97,57,,25.80968,
R_60Vourt3Kluat5u,diabetes,attribution,testing,No Diabetes,Diabetes,17,160215,,,0.75,10.213,2.3236614186,9.314,"""Glucose"" - 117(0.361673184833) -> 114(0.336167318483)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612) -> 25.52496(0.18)
""Age"" - 27(0.162162162162)",,0.6,0.316143686,No Diabetes,0,0.465110825,0.0776241236,0.1247876786,0.047163555,1,-0.025505866,,,-0.29063782,,1,0,0,1,0,0.149183922,0.3752123214,1,near boundary,2,0,1,0.941838801,0.0606767912,0.0796418327,-0.079641833,0.0189650415,0.8584764632,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,0.1760792764,0,,,0,,0.7308702369,160110,1.2263228376,1.5424665236,0.316143686,0.6337174719,0.140149305,0.1193831995,0.0852776177,0.0718577368,0.1012295016,0.0830815403,0.0652364124,62,0.0255058663,-0.025505866,,,,,0.2906378196,-0.29063782,,,0,-0.042874318,,,0.0237265096,,0.0428743185,,,-0.02372651,,,,,,,0.5925646133,,-0.018965042,117,60,106,33.8,27,114,,,25.52496,
