participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),sign dist user CF + original dist
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,Diabetes,No Diabetes,6,160203,,,0.6666666667,10.673,2.3677171879,7.315,"""Glucose"" - 161(0.735759224622) -> 110(0.302159496684)
""Blood Pressure"" - 68(0.434782608696) -> 58(0.217391304348)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.6,0.6509910323,No Diabetes,1,0.6511063784,0.0154053958,0.9999969052,0.9845915094,1,-0.433599728,-0.217391304,,,,1,1,0,0,0,1.5124501883,0.4999969052,0,near boundary,3,1,1,0.9116246075,0.060551933,0.1560795345,0.1560795345,0.0955276015,0.8344243725,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.367729734,1,1,,,,0.380934036,160101,0.8886281343,1.0093411157,0.1207129814,1.0295529653,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1376307562,0.1360897029,0.0972173195,62,0.4335997279,0.4335997279,0.2173913043,0.2173913043,,,,,,,0,0.5977617666,0,,,,0.5977617666,0,,,,,,,,,0.7069824492,0.2166314675
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,Diabetes,No Diabetes,7,160213,,,0.6666666667,8.184,2.1021810286,7.315,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 55(0.152173913043)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.8,0.7173913043,No Diabetes,1,0.71738718,0.0076023606,0.9994256768,0.9918233162,1,,-0.717391304,,,,0,1,0,0,0,1.3825415923,0.4994256768,0,far from boundary,3,1,1,0.9090297848,0.0929170929,0.0890795951,0.0890795951,-0.003837498,0.8343039158,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.4057340445,,1,,,,0.4882968502,160108,1.0591360307,0.8924693641,-0.166666667,0.6105400015,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1062537727,0.0890795951,0.0943224145,62,,,0.7173913043,0.7173913043,,,,,,,0,,0.1500341324,,,,,0.1500341324,,,,,,,,,0.7069824492,0.1819966881
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,Diabetes,No Diabetes,8,160210,,,0.6666666667,15.075,2.7130377426,7.315,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 64(0.347826086957)
""Insulin"" - 215(0.369133052875) -> 94(0.119607357915)
""BMI"" - 39.4(0.66732228154) -> 28.08744(0.27)
""Age"" - 43(0.594594594595)",,0.4,0.8642392808,No Diabetes,1,0.6642434052,0.0020648162,0.9999999875,0.9979351714,1,,-0.217391304,-0.249525695,-0.397322282,,0,1,1,1,0,1.1546977712,0.4999999875,0,near boundary,3,1,1,0.9361849138,0.066463282,0.224357991,0.224357991,0.157894709,0.8861551713,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.4897827378,,1,1,1,,0.3303079044,160107,1.2968551404,0.6865776873,-0.610277453,0.6184627556,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1187173821,0.089538031,0.1047708372,62,,,0.2173913043,0.2173913043,0.249525695,0.249525695,0.3973222815,0.3973222815,,,0,,0,0.5088953287,0,,,0,0.5088953287,0,,,,,,,0.7069824492,0.290821273
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,Diabetes,No Diabetes,9,160214,,,0.6666666667,13.06,2.5695541238,7.315,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 156(0.247463499134) -> 84(0.0989853996536)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",,0.6,0.4528259256,No Diabetes,1,0.4529283922,0.0040397564,0.999999941,0.9959601847,1,,-0.304347826,-0.148478099,,,0,1,1,0,0,2.1994327808,0.499999941,0,near boundary,3,1,1,0.9396594757,0.0501717968,0.2395209113,0.2395209113,0.1893491145,0.8641652769,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.2543095925,,1,1,,,0.5233038891,160104,0.75346257,0.6360321736,-0.117430396,0.6879889416,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1124680075,0.0909241077,0.0865221178,62,,,0.3043478261,0.3043478261,0.1484780995,0.1484780995,,,,,0,,0,0.196341153,,,,0,0.196341153,,,,,,,,0.7069824492,0.2896927081
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,Diabetes,No Diabetes,10,160212,,,0.6666666667,8.99,2.1961128485,7.315,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 54(0.130434782609)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 23.2472(0.1)
""Age"" - 56(0.945945945946)",,0.6,0.8778455111,No Diabetes,1,0.8778413867,0.0145223684,0.9991240845,0.9846017161,1,,-0.391304348,,-0.486541163,,0,1,0,1,0,1.121611609,0.4991240845,0,near boundary,3,1,1,0.8643733045,0.0372518432,0.0854571513,0.0854571513,0.0482053081,0.7529833291,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.4975702872,,1,,1,,0.5592181795,160107,1.413928036,1.5648269614,0.1508989254,0.822492173,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1258676994,0.0853823844,0.1245684753,62,,,0.3913043478,0.3913043478,,,0.4865411632,0.4865411632,,,0,,0,,0.5560808964,,,0,,0.5560808964,,,,,,,0.7069824492,0.1227089946
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,11,160216,,,0.6666666667,21.367,3.0618476758,7.315,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 74(0.565217391304)
""Insulin"" - 120(0.173224449394) -> 109(0.150540295306)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.6,0.2835537193,Diabetes,1,0.4836479371,0.0575860455,0.9977560527,0.9401700072,1,,0.2608695652,-0.022684154,,,0,1,1,0,0,3.3156680488,0.4977560527,1,near boundary,3,1,1,0.9432892561,0.0348212788,0.1244957201,0.1244957201,0.0896744414,0.8697777917,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.1574263526,,1,0,,,0.4998821523,160110,0.9854249236,0.7472395125,-0.238185411,0.7084704117,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1006419752,0.0680979092,0.0946611829,62,,,0.2608695652,0.2608695652,0.0226841541,-0.022684154,,,,,0,,-0.400486959,-0.091283348,,,,0.4004869595,0.0912833484,,,,,,,,0.7069824492,0.1593169989
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,12,160206,,,0.6666666667,11.632,2.4537599208,7.315,"""Glucose"" - 103(0.242645808536) -> 133(0.497704472029)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 143(0.220654953394)
""BMI"" - 19.4(0) -> 30.93464(0.37)
""Age"" - 22(0.027027027027)",,0.4,0.7508526089,No Diabetes,0,0.9184744051,2.604494e-11,0.0630613345,0.0630613345,1,0.2550586635,,0.1257939454,0.37,,1,0,1,1,0,0.0839863026,0.4369386655,0,far from boundary,3,0,1,0.9618961867,0.5589463979,0.0422568026,-0.042256803,-0.516689595,0.7957309469,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.42488568,1,,1,1,,0.2873435629,160103,1.6672825352,0.9164299263,-0.750852609,1.1140512563,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.2256563117,0.1917100738,0.1691444649,62,0.2550586635,0.2550586635,,,0.1257939454,0.1257939454,0.37,0.37,,,0,-0.032296418,,0,-0.17897919,,0.0322964183,,0,0.1789791904,,,,,,,0.7069824492,0.5166895952
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,13,160205,,,0.6666666667,13.892,2.6313131349,7.315,"""Glucose"" - 100(0.217139942187) -> 139(0.548716204727)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 138(0.210343974264)
""BMI"" - 19.5(0) -> 32.64296(0.43)
""Age"" - 28(0.189189189189)",,0.4,0.9512982785,Diabetes,1,0.5682375875,4.5595059e-6,0.9893653007,0.9893607412,1,0.3315762625,,0.189722016,0.43,,1,0,1,1,0,1.0400110707,0.4893653007,0,far from boundary,3,1,1,0.9460351454,0.2844351188,0.0972390224,0.0972390224,-0.187196096,0.8532141872,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.5396111056,1,,1,1,,0.230110317,160103,1.6338507964,0.6825525178,-0.951298279,0.9211992276,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1860650222,0.1443865076,0.1492789479,62,0.3315762625,0.3315762625,,,0.189722016,0.189722016,0.43,0.43,,,0,-0.506409568,,0,-0.483719274,,0.5064095679,,0,0.4837192744,,,,,,,0.7069824492,0.3816741412
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,14,160209,,,0.6666666667,12.565,2.530915171,7.315,"""Glucose"" - 83(0.0726066995409) -> 161(0.735759224622)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 123(0.179411036872)
""BMI"" - 29.3(0.312587805563) -> 36.34432(0.56)
""Age"" - 36(0.405405405405)",,0.4,1.0177989025,Diabetes,1,0.9157537106,4.0476834e-6,0.999968974,0.9999649263,1,0.6631525251,,0.107234183,0.2474121944,,1,0,1,1,0,0.982477898,0.499968974,0,far from boundary,3,1,1,0.933620526,0.2152198711,0.1993618268,0.1993618268,-0.015858044,0.8535687947,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.5776728527,1,,1,1,,0.312519945,160104,1.1255613534,0.5443627384,-0.581198615,0.7525102547,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1703310018,0.1564387104,0.1245386675,62,0.6631525251,0.6631525251,,,0.107234183,0.107234183,0.2474121944,0.2474121944,,,0,-0.75226864,,-0.036778267,0,,0.7522686396,,0.0367782669,0,,,,,,,0.7069824492,0.414581698
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,15,160215,,,0.6666666667,11.905,2.4769584799,7.315,"""Glucose"" - 117(0.361673184833) -> 153(0.667743581024)
""Blood Pressure"" - 60(0.260869565217) -> 82(0.739130434783)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",,0.6,0.7843312658,Diabetes,1,0.9843101375,0.0776241236,0.9982803642,0.9206562405,1,0.3060703962,0.4782608696,,,,1,1,0,0,0,1.1738104558,0.4982803642,1,near boundary,3,1,1,0.9381593683,0.0606767912,0.1470535247,0.1470535247,0.0863767335,0.8541704666,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.4440472472,1,1,,,,0.7308702369,160110,1.2263228376,0.8599501661,-0.366372672,0.6337174719,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1012295016,0.0830815403,0.0652364124,62,0.3060703962,0.3060703962,0.4782608696,0.4782608696,,,,,,,0,-0.51683579,0,,,,0.5168357898,0,,,,,,,,,0.7069824492,0.2077303159
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,16,160208,,,0.6666666667,9.585,2.2601993765,7.315,"""Glucose"" - 126(0.43819078388) -> 165(0.769767046421)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 196(0.329951332179)
""BMI"" - 25.9(0.193172239393) -> 34.636(0.5)
""Age"" - 39(0.486486486486)",,0.4,0.8879297181,Diabetes,1,0.6878483798,0.0118459204,0.9989123544,0.987066434,1,0.3315762625,,0.249525695,0.3068277606,,1,0,1,1,0,1.1116492825,0.4989123544,0,far from boundary,3,1,1,0.9425759416,0.0900870805,0.1447335741,0.1447335741,0.0546464936,0.8709996986,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.5033420005,1,,1,1,,0.3407626756,160105,0.862526739,0.4081967488,-0.45432999,0.4922175126,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1397863527,0.1026645563,0.1172302105,62,0.3315762625,0.3315762625,,,0.249525695,0.249525695,0.3068277606,0.3068277606,,,0,-0.551926969,,0,-0.439972605,,0.551926969,,0,0.439972605,,,,,,,0.7069824492,0.2348206546
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,17,160218,,,0.6666666667,13.993,2.6385572046,7.315,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 81(0.717391304348)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 38.62208(0.64)
""Age"" - 39(0.486486486486)",,0.6,0.4795861075,Diabetes,1,0.4794707613,0.0239115963,0.9969409952,0.9730293989,1,,0.152173913,,0.3274121944,,0,1,0,1,0,2.0288940478,0.4969409952,0,far from boundary,3,1,1,0.9285776524,0.0818222237,0.1878284099,0.1878284099,0.1060061862,0.9221887581,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.2696258289,,1,,1,,0.3901305655,160101,0.5082740208,0.4046316526,-0.103642368,0.7356625016,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.0881326827,0.0710283616,0.0742651953,62,,,0.152173913,0.152173913,,,0.3274121944,0.3274121944,,,0,,0,,-0.499058253,,,0,,0.4990582529,,,,,,,0.7069824492,0.2696506336
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,18,160219,,,0.6666666667,9.558,2.2573785002,7.315,"""Glucose"" - 139(0.548716204727) -> 165(0.769767046421)
""Blood Pressure"" - 64(0.347826086957) -> 84(0.782608695652)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822) -> 40.3304(0.7)
""Age"" - 26(0.135135135135)",,0.4,1.0678312026,Diabetes,1,1.0758409684,0.0513636971,0.9818700517,0.9305063546,1,0.2210508417,0.4347826087,,0.4119977522,,1,1,0,1,0,0.8713983562,0.4818700517,1,near boundary,3,1,1,0.9364747609,0.0388635659,0.1018520196,0.1018520196,0.0629884537,0.8141993233,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.6063089262,1,1,,1,,0.6558026122,160101,1.0918712367,1.084018284,-0.007852953,0.4744603433,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.09468298,0.0858376106,0.0646514092,62,0.2210508417,0.2210508417,0.4347826087,0.4347826087,,,0.4119977522,0.4119977522,,,0,-0.552310376,-0.167422702,,-0.193184027,,0.5523103757,0.1674227017,,0.1931840274,,,,,,,0.7069824492,0.1407155856
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,19,160217,,,0.6666666667,6.217,1.8272874753,7.315,"""Glucose"" - 112(0.319163407584) -> 157(0.701751402823)
""Blood Pressure"" - 68(0.434782608696) -> 81(0.717391304348)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",,0.6,0.6651966909,Diabetes,1,0.6733218029,0.155856768,0.9989793895,0.8431226215,1,0.3825879952,0.2826086957,,,,1,1,0,0,0,1.2674786767,0.4989793895,1,near boundary,3,1,1,0.9194972389,0.0307606911,0.1589180135,0.1589180135,0.1281573224,0.876376977,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.3758603673,1,1,,,,0.7180944147,160110,1.1361562807,0.9134555668,-0.222700714,0.529624304,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.0922639202,0.0740965138,0.0736682451,62,0.3825879952,0.3825879952,0.2826086957,0.2826086957,,,,,,,0,-0.628510493,-0.223770386,,,,0.6285104934,0.223770386,,,,,,,,,0.7069824492,0.1896787045
R_3P5ccqI6lMcShWV,diabetes,attribution,testing,No Diabetes,Diabetes,20,160207,,,0.6666666667,6.96,1.9401794743,7.315,"""Glucose"" - 89(0.123618432239) -> 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548) -> 152(0.239214715829)
""BMI"" - 30.4(0.351222253442) -> 36.34432(0.56)
""Age"" - 38(0.459459459459)",,0.4,0.746536773,No Diabetes,0,0.5310708107,3.0657169e-6,0.4938801018,0.4938770361,1,0.3995919061,,0.1381671204,0.2087777466,,1,0,1,1,0,0.6615575467,0.0061198982,0,far from boundary,3,0,1,0.9585019284,0.2041352752,0.0009099708,-0.000909971,-0.203225304,0.8927412561,1,1,feature contribution,1,0,0.2,,,0,0.7069824492,0.4224155039,1,,1,1,,0.2878621507,160104,1.0254541454,0.3499335754,-0.67552057,0.6710560297,0.1428459462,0.1458935494,0.0634286517,0.0878719338,0.1643015192,0.1573915557,0.1165105383,62,0.3995919061,0.3995919061,,,0.1381671204,0.1381671204,0.2087777466,0.2087777466,,,0,-0.185103514,,-0.094384649,-0.196370193,,0.1851035136,,0.0943846494,0.1963701933,,,,,,,0.7069824492,0.2032253044
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,1,160101,Diabetes,1,0.75,16.798,2.8212598317,9.314,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,2,160102,Diabetes,1,0.75,6.854,1.9248324235,9.314,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,3,160104,No Diabetes,1,0.75,9.454,2.2464379324,9.314,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,4,160103,No Diabetes,1,0.75,10.678,2.3681855501,9.314,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,5,160105,Diabetes,0,0.75,15.349,2.7310503253,9.314,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,6,160100,Diabetes,1,0.75,5.92,1.7783364489,9.314,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,7,160110,Diabetes,0,0.75,9.174,2.2163733962,9.314,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,8,160111,No Diabetes,1,0.75,7.742,2.0466600522,9.314,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.347826087,0.1484780995,,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,9,160108,Diabetes,1,0.75,17.506,2.8625436793,9.314,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,No Diabetes,,10,160109,Diabetes,0,0.75,17.226,2.8464198704,9.314,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.1,0.0999958756,,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,11,160106,Diabetes,1,0.75,7.264,1.9829306413,9.314,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5925646133,
R_60Vourt3Kluat5u,diabetes,attribution,training,Diabetes,,12,160107,Diabetes,1,0.75,5.751,1.7493737527,9.314,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.75,1,feature contribution,1,0,0.15,,,0,0.5925646133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5925646133,
