domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,test,2514,0,Cheap,Expensive,0.04713013817057218,bathrooms | floors,bathrooms: -0.119614 | floors: -0.024040,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8921378502013538,"{""sqft_living"":1900.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1900.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.11961408258797909,-0.024039599731944444,0.0]","[0.0,0.0,0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.8326558752708676,0.16734412472913238,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,test,2516,0,Cheap,Expensive,0.031849498751560686,bathrooms | grade,bathrooms: -0.182833 | grade: +0.085888,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9320156143167401,"{""sqft_living"":1450.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1450.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.18283303789066185,0.0,0.08588818509521368]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6803818316213598,0.0,0.31961816837864016,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2531,0,Cheap,Expensive,0.0012766177709171089,sqft_living | grade,sqft_living: +0.093405 | grade: -0.075889,sqft_living: 1936.0 -> 1937.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7296349287620058,"{""sqft_living"":1936.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1937.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":2.0,""grade"":8.0}","[0.09340460278673808,0.0,0.0,0.0,-0.07588889841803644]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.5517317683314817,0.0,0.0,0.0,0.44826823166851826,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2535,0,Cheap,Expensive,0.046486274674357786,bathrooms | grade,bathrooms: -0.213462 | grade: +0.071903,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9104921199250212,"{""sqft_living"":1890.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1890.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.21346233656116825,0.0,0.07190320888349422]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.7480312180944859,0.0,0.2519687819055141,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2536,1,Expensive,Cheap,0.017813139111578932,bathrooms | grade,bathrooms: -0.066032 | grade: +0.157108,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8239471551423545,"{""sqft_living"":1626.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":8.0}","{""sqft_living"":1626.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.5,""grade"":7.0}","[0.0,0.0,-0.06603198428535467,0.0,0.15710762727061628]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.2959222875082922,0.0,0.7040777124917078,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2537,0,Cheap,Expensive,0.03456056993990131,bathrooms | grade,bathrooms: -0.152543 | grade: +0.105535,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9117122007922679,"{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2250.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.15254319687749807,0.0,0.10553512045139846]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5910732775086104,0.0,0.4089267224913896,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2539,0,Cheap,Expensive,0.027928383947419214,bathrooms | grade,bathrooms: -0.180952 | grade: +0.088561,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.934219354452125,"{""sqft_living"":1460.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1460.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.18095188635194334,0.0,0.08856134243276984]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6714026141421335,0.0,0.32859738585786646,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2544,1,Expensive,Cheap,0.010504038665969115,sqft_living | grade,sqft_living: +0.024444 | grade: +0.011763,sqft_living: 2456.0 -> 2455.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5052102514443593,"{""sqft_living"":2456.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2455.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.024444357898479874,0.0,0.0,0.0,0.01176335527589012]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6751146580497955,0.0,0.0,0.0,0.3248853419502045,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2550,0,Cheap,Expensive,0.017994707570088055,floors | grade,floors: -0.008576 | grade: -0.035073,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8673384119874542,"{""sqft_living"":1670.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1670.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.00857561574534127,-0.03507304465861116]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.19646916230594647,0.8035308376940535,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2551,1,Expensive,Cheap,0.014421275274517552,bathrooms | grade,bathrooms: -0.053105 | grade: +0.102680,bathrooms: 3.25 -> 3.0 (-0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.7920956911327546,"{""sqft_living"":1610.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1610.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.05310508790651547,0.0,0.10268020475876061]","[0.0,0.0,-0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.34088640203422993,0.0,0.6591135979657701,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2553,0,Cheap,Expensive,0.04011688375683796,sqft_living | bathrooms,sqft_living: +0.110801 | bathrooms: -0.216003,sqft_living: 2660.0 -> 2661.0 (+0.0003 normalized) | bathrooms: 2.5 -> 2.25 (-0.0909 normalized),0.09119318181818183,0.5960506746284616,"{""sqft_living"":2660.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2661.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","[0.11080138484838573,0.0,-0.21600343559516397,0.0,0.0]","[0.0002840909090909091,0.0,-0.09090909090909091,0.0,0.0]","[0.3390445241841985,0.0,0.6609554758158015,0.0,0.0,0.0002840909090909091,0.0,0.09090909090909091,0.0,0.0]",4
housing,test,2554,1,Expensive,Cheap,0.026649858676323173,sqft_living | grade,sqft_living: +0.010533 | grade: +0.101983,sqft_living: 1690.0 -> 1689.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.6820069812304423,"{""sqft_living"":1690.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1689.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.0,""grade"":7.0}","[0.010533293434350749,0.0,0.0,0.0,0.10198341592183]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.09361537050471994,0.0,0.0,0.0,0.9063846294952801,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2555,1,Expensive,Cheap,0.03775949099970344,floors | grade,floors: +0.102610 | grade: +0.116976,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7053693295506558,"{""sqft_living"":1620.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1620.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.10260968184467303,0.11697552157248989]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.4672886890731773,0.5327113109268227,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2560,1,Expensive,Cheap,0.03777926177601837,floors | grade,floors: +0.136608 | grade: +0.147896,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7396793795114618,"{""sqft_living"":1730.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1730.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.1366076591668312,0.14789606987195797]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.4801612254024486,0.5198387745975515,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2562,0,Cheap,Expensive,0.04104031107707225,sqft_living | grade,sqft_living: -0.076078 | grade: +0.095557,sqft_living: 1420.0 -> 1421.0 (+0.0003 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2002840909090909,0.947698058187845,"{""sqft_living"":1420.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1421.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":9.0}","[-0.07607782356505166,0.0,0.0,0.0,0.09555744350931178]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.4432528632480285,0.0,0.0,0.0,0.5567471367519715,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2567,0,Cheap,Expensive,0.02341616351470846,bathrooms | grade,bathrooms: -0.169252 | grade: +0.106244,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9527125686862002,"{""sqft_living"":1580.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1580.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16925239768016706,0.0,0.10624414681125252]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6143539767172596,0.0,0.3856460232827404,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2572,0,Cheap,Expensive,0.027457442564952174,sqft_living | floors,sqft_living: -0.163519 | floors: -0.018615,sqft_living: 1220.0 -> 1326.0 (+0.0301 normalized) | floors: 3.0 -> 2.5 (-0.3333 normalized),0.36344696969696966,0.5010610853281039,"{""sqft_living"":1220.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1326.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.5,""grade"":8.0}","[-0.16351938257283324,0.0,0.0,-0.018615331356828385,0.0]","[0.030113636363636363,0.0,0.0,-0.3333333333333333,0.0]","[0.897793611359461,0.0,0.0,0.10220638864053898,0.0,0.030113636363636363,0.0,0.0,0.3333333333333333,0.0]",4
housing,test,2579,1,Expensive,Cheap,0.03403906051533341,floors | grade,floors: +0.129079 | grade: +0.138578,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7575062663515795,"{""sqft_living"":1690.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1690.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.12907855612598462,0.13857835829814524]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.4822537702928399,0.5177462297071601,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2580,0,Cheap,Expensive,0.003494821609835849,bathrooms | grade,bathrooms: -0.097372 | grade: +0.104774,bathrooms: 2.5 -> 1.5 (-0.3636 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5636363636363637,0.906828768092611,"{""sqft_living"":1590.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1590.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.09737209960626014,0.0,0.10477386445700204]","[0.0,0.0,-0.36363636363636365,0.0,0.2]","[0.0,0.0,0.481692029111139,0.0,0.518307970888861,0.0,0.0,0.36363636363636365,0.0,0.2]",0
housing,test,2583,0,Cheap,Expensive,0.05428954483491576,bathrooms | grade,bathrooms: -0.194126 | grade: +0.077156,bathrooms: 2.75 -> 3.0 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9180962682278125,"{""sqft_living"":1830.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1830.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.1941255451679807,0.0,0.07715625742807919]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.7155863139741618,0.0,0.28441368602583816,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2585,0,Cheap,Expensive,0.0014926908496214687,sqft_living | grade,sqft_living: -0.136158 | grade: +0.052001,sqft_living: 1320.0 -> 1321.0 (+0.0003 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2002840909090909,0.8730208175336843,"{""sqft_living"":1320.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1321.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":3.0,""grade"":9.0}","[-0.1361575449227647,0.0,0.0,0.0,0.05200056459138694]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.7236336784757295,0.0,0.0,0.0,0.27636632152427054,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2596,0,Cheap,Expensive,0.03909026468293908,bathrooms | grade,bathrooms: -0.152259 | grade: +0.095831,bathrooms: 2.75 -> 3.0 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.8748469640507875,"{""sqft_living"":2360.0,""bedrooms"":4.0,""bathrooms"":2.75,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2360.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.15225948574870515,0.0,0.09583060696092985]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6137265865223803,0.0,0.38627341347761973,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2597,1,Expensive,Cheap,0.018402360324767435,sqft_living | bathrooms,sqft_living: +0.179421 | bathrooms: -0.119824,sqft_living: 2529.0 -> 2437.0 (-0.0261 normalized) | bathrooms: 2.5 -> 2.75 (+0.0909 normalized),0.11704545454545455,0.5006448881098909,"{""sqft_living"":2529.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2437.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.17942106104605335,0.0,-0.11982359765483527,0.0,0.0]","[-0.026136363636363635,0.0,0.09090909090909091,0.0,0.0]","[0.5995798281746259,0.0,0.40042017182537415,0.0,0.0,0.026136363636363635,0.0,0.09090909090909091,0.0,0.0]",4
housing,test,2601,0,Cheap,Expensive,0.02341616351470846,bathrooms | grade,bathrooms: -0.169252 | grade: +0.106244,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9527125686862002,"{""sqft_living"":1580.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1580.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.16925239768016706,0.0,0.10624414681125252]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.6143539767172596,0.0,0.3856460232827404,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2619,1,Expensive,Cheap,0.04403901717005719,floors | grade,floors: +0.178717 | grade: +0.156536,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7049570319513567,"{""sqft_living"":1470.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1470.0,""bedrooms"":2.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.1787170625143786,0.15653619344539468]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.5330807660696446,0.46691923393035534,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2620,1,Expensive,Cheap,0.03775949099970344,floors | grade,floors: +0.033132 | grade: +0.111714,floors: 2.5 -> 2.0 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.8572919196719521,"{""sqft_living"":1620.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.5,""grade"":8.0}","{""sqft_living"":1620.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","[0.0,0.0,0.0,0.03313181005475345,0.1117135015933119]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.22873926451450993,0.77126073548549,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2624,0,Cheap,Expensive,0.02081462387446913,bathrooms | grade,bathrooms: -0.109659 | grade: +0.090394,bathrooms: 3.0 -> 3.25 (+0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9319867199942766,"{""sqft_living"":2050.0,""bedrooms"":4.0,""bathrooms"":3.0,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2050.0,""bedrooms"":4.0,""bathrooms"":3.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.10965897035154212,0.0,0.0903940245534662]","[0.0,0.0,0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5481496060761888,0.0,0.4518503939238112,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2625,0,Cheap,Expensive,0.009658583986059078,sqft_living | bathrooms,sqft_living: +0.142080 | bathrooms: -0.139977,sqft_living: 2430.0 -> 2431.0 (+0.0003 normalized) | bathrooms: 2.5 -> 2.25 (-0.0909 normalized),0.09119318181818183,0.6518849233732433,"{""sqft_living"":2430.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2431.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":7.0}","[0.1420795081360234,0.0,-0.1399765185787957,0.0,0.0]","[0.0002840909090909091,0.0,-0.09090909090909091,0.0,0.0]","[0.5037279642305853,0.0,0.4962720357694147,0.0,0.0,0.0002840909090909091,0.0,0.09090909090909091,0.0,0.0]",4
housing,test,2629,1,Expensive,Cheap,0.006949058022864426,bathrooms | grade,bathrooms: -0.114763 | grade: +0.157776,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8127353539030945,"{""sqft_living"":1800.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1800.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.11476299748808791,0.0,0.15777573754796945]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.42108875816461305,0.0,0.578911241835387,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2630,1,Expensive,Cheap,0.00722482944857628,sqft_living | grade,sqft_living: +0.015343 | grade: +0.018869,sqft_living: 2370.0 -> 2371.0 (+0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5689493255439708,"{""sqft_living"":2370.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2371.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.01534308834876533,0.0,0.0,0.0,0.01886927787432188]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.4484661554456148,0.0,0.0,0.0,0.5515338445543851,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,test,2632,1,Expensive,Cheap,0.0064254225679233464,bathrooms | grade,bathrooms: -0.101696 | grade: +0.143233,bathrooms: 2.25 -> 2.5 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8752753863478064,"{""sqft_living"":1450.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1450.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.10169554684205065,0.0,0.1432332094400263]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.41520460229231315,0.0,0.5847953977076868,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2633,1,Expensive,Cheap,0.039374012019263986,floors | grade,floors: +0.148858 | grade: +0.157952,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.7525800139826185,"{""sqft_living"":1740.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1740.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.1488580047951513,0.1579518130562804]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.485180056614856,0.5148199433851439,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2643,1,Expensive,Cheap,0.03365012917902112,bathrooms | grade,bathrooms: -0.092445 | grade: +0.177857,bathrooms: 2.5 -> 2.75 (+0.0909 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2909090909090909,0.8048098722107996,"{""sqft_living"":1860.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1860.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":2.0,""grade"":7.0}","[0.0,0.0,-0.09244464408544842,0.0,0.17785687266229536]","[0.0,0.0,0.09090909090909091,0.0,-0.2]","[0.0,0.0,0.34200564317114607,0.0,0.657994356828854,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,test,2644,0,Cheap,Expensive,0.046030392603943315,sqft_living | bedrooms,sqft_living: -0.076486 | bedrooms: -0.034263,sqft_living: 1340.0 -> 1341.0 (+0.0003 normalized) | bedrooms: 2.0 -> 3.0 (+0.3333 normalized),0.33361742424242424,0.848830802563849,"{""sqft_living"":1340.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1341.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":8.0}","[-0.07648633778570423,-0.034262590525442574,0.0,0.0,0.0]","[0.0002840909090909091,0.3333333333333333,0.0,0.0,0.0]","[0.69062824310875,0.3093717568912499,0.0,0.0,0.0,0.0002840909090909091,0.3333333333333333,0.0,0.0,0.0]",4
housing,test,2645,0,Cheap,Expensive,0.0002109656382057758,floors | grade,floors: -0.060480 | grade: +0.081713,floors: 2.0 -> 1.5 (-0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9574311583867745,"{""sqft_living"":1530.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1530.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.060480277035454624,0.08171289584329085]","[0.0,0.0,0.0,-0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4253388247200088,0.5746611752799913,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2646,1,Expensive,Cheap,0.012231041561337783,floors | grade,floors: +0.037341 | grade: +0.056044,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.826179788678379,"{""sqft_living"":1509.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1509.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.03734099599137746,0.05604407880571933]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.39986042815204065,0.6001395718479594,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,test,2647,1,Expensive,Cheap,0.00780995970331151,sqft_living | grade,sqft_living: +0.013463 | grade: +0.021756,sqft_living: 2350.0 -> 2351.0 (+0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5908210496365482,"{""sqft_living"":2350.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2351.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.013463052536056078,0.0,0.0,0.0,0.021755763449960205]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.38226874354327006,0.0,0.0,0.0,0.61773125645673,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
