participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,training,No Diabetes,,11,130110,Diabetes,0,0.416666666667,98.821,4.59331013278,27.1125,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)","""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043) -> 85(0.804347826087)
""Insulin"" - 182(0.301080590613) -> 262(0.466056256702)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,10,8,8,9,,,,,,,0.3,0,,,,,,,,0.275894114903,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,training,No Diabetes,,12,130111,Diabetes,0,0.416666666667,20.345,3.01283518145,27.1125,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)","""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043) -> 85(0.804347826087)
""Insulin"" - 171(0.278396436526) -> 246(0.433061123484)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,10,8,8,9,,,,,,,0.3,0,,,,,,,,0.275894114903,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.416666666667,10.992,2.39716773548,27.1125,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649) -> 36(0.405405405405)",,0.8,0.243243243243,No Diabetes,1,0.394526609357,0.411767516955,0.517411887482,0.105644370527,1,,,,,,Age,-0.243243243243,0.4343157455,0.017411887482,0,far from boundary,0,1,0,10,8,8,9,0.927919152146,0.118676458828,0.0391277676123,0.0391277676123,-0.0795486912159,0.954974441749,0.3,0,,,,,,,,0.275894114903,0.280934922634,,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0,0,-0.243243243243
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.416666666667,7.363,1.99646745839,27.1125,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 42.60816(0.78)
""Age"" - 42(0.567567567568)",,0.8,0.467412194437,Diabetes,0,0.5675,0.483539690781,0.373418090781,-0.1101216,0,,,,,,BMI,0.467412194437,-0.23559847456,0.126581909219,1,near boundary,0,0,1,10,8,8,9,0.918090625092,0.0323992776757,0.400519320241,-0.400519320241,0.368120042566,0.918090625092,0.3,0,,,,,,,,0.275894114903,0.546596676605,0,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0,0.467412194437,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.416666666667,8.128,2.09531489084,27.1125,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147) -> 41.46928(0.74)
""Age"" - 40(0.513513513514)",,0.8,0.265849957853,Diabetes,0,0.3775,0.4679117222,0.402642729358,-0.0652689928417,0,,,,,,BMI,0.265849957853,-0.245510638289,0.097357270642,0,far from boundary,0,0,1,10,8,8,9,0.948532790808,0.0764467974998,0.276262792526,-0.276262792526,0.199815995026,0.898025750727,0.3,0,,,,,,,,0.275894114903,0.307726052373,0,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,0,0.265849957853,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,4,130203,,,0.416666666667,10.317,2.33379302012,27.1125,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154) -> 44.6012(0.85)
""Age"" - 29(0.216216216216)",,0.8,0.18267771846,Diabetes,0,0.2925,0.463741061238,0.423348850586,-0.0403922106518,0,,,,,,BMI,0.18267771846,-0.22111186297,0.076651149414,0,far from boundary,0,0,1,10,8,8,9,0.963464456308,0.0867721396761,0.232843485004,-0.232843485004,0.146071345328,0.891401995419,0.3,0,,,,,,,,0.275894114903,0.209158954293,0,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,0.18267771846,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,5,130204,,,0.416666666667,12.864,2.55443271244,27.1125,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 351(0.649591685226)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.325826940526,Diabetes,0,0.42591474609,0.492607340351,0.472831409564,-0.0197759307872,0,,,,,,Insulin,0.325826940526,-0.0606945845401,0.027168590436,1,near boundary,0,0,1,10,8,8,9,0.934834611895,0.0165789274235,0.0609843046916,-0.0609843046916,0.0444053772681,0.873645834702,0.3,0,,,,,,,,0.275894114903,0.378804541744,0,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,0,0.325826940526,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,6,130205,,,0.416666666667,14.943,2.70424296276,27.1125,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043) -> 84(0.782608695652)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746)
""Age"" - 22(0.027027027027)",,0.8,0.130434782609,Diabetes,0,0.296330399355,0.44484721091,0.441359741424,-0.00348746948657,0,,,,,,Blood Pressure,0.130434782609,-0.0267372660636,0.058640258576,0,far from boundary,0,0,1,10,8,8,9,0.911515004608,0.132294051113,0.140734674471,-0.140734674471,0.00844062335796,0.881540268579,0.3,0,,,,,,,,0.275894114903,0.147246053792,0,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0.130434782609,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,7,130206,,,0.416666666667,7.78,2.05155633819,27.1125,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763) -> 41.754(0.75)
""Age"" - 27(0.162162162162)",,0.8,0.00892104523743,Diabetes,0,0.11,0.477129570752,0.474150643245,-0.00297892750673,0,,,,,,BMI,0.00892104523743,-0.333921354219,0.025849356755,0,far from boundary,0,0,1,10,8,8,9,0.928763321197,0.054673871648,0.0618072488904,-0.0618072488904,0.00713337724243,0.880722235486,0.3,0,,,,,,,,0.275894114903,0.00324059527675,0,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0,0.00892104523743,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,8,130207,,,0.416666666667,14.641,2.68382581221,27.1125,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751) -> 443(0.839313701229)
""BMI"" - 39.4(0.66732228154)
""Age"" - 30(0.243243243243)",,0.8,0.00618658747835,Diabetes,0,0.178508869018,0.4427041147,0.442444626362,-0.000259488337795,0,,,,,,Insulin,0.00618658747835,-0.0419436949212,0.057555373638,0,far from boundary,0,0,1,10,8,8,9,0.894886000134,0.137479314236,0.138107497777,-0.138107497777,0.000628183540645,0.894826210085,0.3,0,,,,,,,,0.275894114903,0,0,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,0.00618658747835,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,9,130208,,,0.416666666667,11.013,2.39907639318,27.1125,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946) -> 33(0.324324324324)",,0.8,0.621621621622,No Diabetes,1,0.87566278487,0.378484007523,0.65715349781,0.278669490287,1,,,,,,Age,-0.621621621622,0.448294397418,0.15715349781,0,far from boundary,0,1,0,10,8,8,9,0.933432411852,0.187566199816,0.29445849957,0.29445849957,0.106892299754,0.891139552971,0.3,0,,,,,,,,0.275894114903,0.729349670213,,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0,0,-0.621621621622
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,Diabetes,No Diabetes,10,130209,,,0.416666666667,20.151,3.00325391495,27.1125,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261) -> 80(0.695652173913)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1)
""Age"" - 31(0.27027027027)",,0.8,0.217391304348,Diabetes,0,0.317391304348,0.475402330642,0.472558431052,-0.00284389958958,0,,,,,,Blood Pressure,-0.217391304348,-0.0130819381121,0.027441568948,0,far from boundary,0,0,1,10,8,8,9,0.95652173913,0.0585422796506,0.0673002051408,-0.0673002051408,0.00875792549021,0.926289105084,0.3,0,,,,,,,,0.275894114903,0.250297890192,1,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,-0.217391304348,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,11,130300,,,0.416666666667,12.454,2.52204185645,27.1125,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783) -> 77(0.630434782609)
""Insulin"" - 185(0.307267178091)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.108695652174,No Diabetes,0,0.208777838181,0.47914363584,0.476205151373,-0.00293848446648,0,,,,,,Blood Pressure,-0.108695652174,-0.0270340570916,0.023794848627,0,far from boundary,0,0,1,10,8,8,9,0.908789673375,0.0510070332363,0.0585760486688,-0.0585760486688,0.00756901543248,0.884651880841,0.3,0,,,,,,,,0.275894114903,0.121483094692,0,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,-0.108695652174,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,12,130301,,,0.416666666667,28.298,3.34279113077,27.1125,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304) -> 86(0.826086956522)
""Insulin"" - 125(0.183535428524)
""BMI"" - 29.9(0.33366114077)
""Age"" - 31(0.27027027027)",,0.8,0.260869565217,No Diabetes,0,0.362208424448,0.471507571159,0.482009955155,0.0105023839957,1,,,,,,Blood Pressure,0.260869565217,0.0402591386502,0.017990044845,0,far from boundary,0,0,1,10,8,8,9,0.917586133023,0.0681400565705,0.0403592384143,-0.0403592384143,-0.0277808181562,0.876322616568,0.3,0,,,,,,,,0.275894114903,0.301823808391,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0.260869565217,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,13,130302,,,0.416666666667,30.659,3.42292625713,27.1125,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348) -> 83(0.760869565217)
""Insulin"" - 140(0.214468365916)
""BMI"" - 29.5(0.319612250632)
""Age"" - 37(0.432432432432)",,0.8,0.54347826087,No Diabetes,0,0.658866010237,0.457524313708,0.428090263157,-0.0294340505506,0,,,,,,Blood Pressure,0.54347826087,-0.0541586530131,0.071909736843,0,far from boundary,0,0,1,10,8,8,9,0.932999089398,0.0899558203792,0.100701431583,-0.100701431583,0.0107456112039,0.916751852707,0.3,0,,,,,,,,0.275894114903,0.636742276691,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0.54347826087,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,14,130303,,,0.416666666667,12.672,2.53939483507,27.1125,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785)
""BMI"" - 26(0.196684461928) -> 39(0.653273391402)
""Age"" - 51(0.810810810811)",,0.8,0.456588929475,Diabetes,1,0.355773391402,0.461206551844,0.642544217242,0.181337665398,1,,,,,,BMI,0.456588929475,0.397157385324,0.142544217242,0,far from boundary,0,1,1,10,8,8,9,0.915708027648,0.0439971594513,0.31545620868,0.31545620868,0.271459049229,0.915708027648,0.3,0,,,,,,,,0.275894114903,0.533770067307,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0,0.456588929475,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,15,130304,,,0.416666666667,14.702,2.68798353895,27.1125,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312) -> 230(0.400065990266)
""BMI"" - 34.9(0.509272267491)
""Age"" - 30(0.243243243243)",,0.8,0.129918337045,No Diabetes,0,0.263146069554,0.456284584367,0.450810208594,-0.00547437577309,0,,,,,,Insulin,-0.129918337045,-0.0421370523792,0.049189791406,0,far from boundary,0,0,1,10,8,8,9,0.974016332591,0.104700083858,0.117891938206,-0.117891938206,0.0131918543478,0.93242197882,0.3,0,,,,,,,,0.275894114903,0.146634016159,0,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,-0.129918337045,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,16,130305,,,0.416666666667,12.173,2.49922038443,27.1125,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1) -> 79(0.673913043478)
""Insulin"" - 240(0.420687948528)
""BMI"" - 57.3(1)
""Age"" - 22(0.027027027027)",,0.8,0.326086956522,Diabetes,1,0.452899007994,0.498825750363,0.519920269155,0.0210945187919,1,,,,,,Blood Pressure,-0.326086956522,0.0646898576284,0.019920269155,1,near boundary,0,1,1,10,8,8,9,0.90194365728,0.0975567477394,0.121347934508,0.121347934508,0.0237911867686,0.875439890308,0.3,0,,,,,,,,0.275894114903,0.379112685692,0,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,-0.326086956522,0,0,0
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,17,130306,,,0.416666666667,21.302,3.05880096502,27.1125,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002)
""BMI"" - 39.1(0.656785613936)
""Age"" - 42(0.567567567568) -> 30(0.243243243243)",,0.8,0.324324324324,No Diabetes,0,0.425038710388,0.47579270031,0.331604297962,-0.144188402347,0,,,,,,Age,-0.324324324324,-0.444580907237,0.168395702038,0,far from boundary,0,0,0,10,8,8,9,0.941800493414,0.0253928635876,0.264290187202,-0.264290187202,0.238897323614,0.879847198898,0.3,0,,,,,,,,0.275894114903,0.377023797115,,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0,0,-0.324324324324
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,18,130307,,,0.416666666667,24.593,3.2024618496,27.1125,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676) -> 32(0.297297297297)",,0.8,0.378378378378,No Diabetes,0,0.506898327802,0.410097907251,0.277019586854,-0.133078320396,0,,,,,,Age,-0.378378378378,-0.351706989618,0.222980413146,0,far from boundary,0,0,0,10,8,8,9,0.943328211304,0.0898788564425,0.423513638667,-0.423513638667,0.333634782224,0.899094983784,0.3,0,,,,,,,,0.275894114903,0.441083046769,,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0,0,-0.378378378378
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,19,130308,,,0.416666666667,17.131,2.84088968775,27.1125,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649) -> 33(0.324324324324)",,0.8,0.324324324324,No Diabetes,0,0.426308730056,0.466495820489,0.392955375249,-0.0735404452406,0,,,,,,Age,-0.324324324324,-0.226749706159,0.107044624751,0,far from boundary,0,0,0,10,8,8,9,0.952058476947,0.0133659365246,0.195112031479,-0.195112031479,0.181746094954,0.875507514681,0.3,0,,,,,,,,0.275894114903,0.377023797115,,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,0,0,0,-0.324324324324
R_1TwJkRL8eUlAzCN,diabetes,counterfactual,Glucose + BMI,testing,No Diabetes,Diabetes,20,130309,,,0.416666666667,18.421,2.91349131817,27.1125,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652) -> 93(0.978260869565)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027)",,0.8,0.195652173913,Diabetes,1,0.340463216341,0.481679327756,0.515502282749,0.0338229549929,1,,,,,,Blood Pressure,0.195652173913,0.172872881075,0.015502282749,1,near boundary,0,1,1,10,8,8,9,0.960869565217,0.102945766638,0.0927067061884,0.0927067061884,-0.0102390604496,0.844943741701,0.3,0,,,,,,,,0.275894114903,0.224534931092,1,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0.195652173913,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,Diabetes,,1,130100,Diabetes,1,0.833333333333,22.953,3.13344864692,15.139,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,Diabetes,,2,130101,Diabetes,1,0.833333333333,49.222,3.89634067803,15.139,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)",,,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,Diabetes,,3,130102,Diabetes,1,0.833333333333,12.828,2.55163028183,15.139,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,No Diabetes,,4,130103,No Diabetes,1,0.833333333333,29.545,3.3859145248,15.139,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,No Diabetes,,5,130104,Diabetes,0,0.833333333333,11.734,2.4624906105,15.139,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)",,,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,No Diabetes,,6,130105,No Diabetes,1,0.833333333333,13.224,2.58203336052,15.139,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)",,,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,Diabetes,,7,130106,Diabetes,1,0.833333333333,17.054,2.83638478032,15.139,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,Diabetes,,8,130107,Diabetes,1,0.833333333333,10.306,2.33272624991,15.139,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,Diabetes,,9,130108,Diabetes,1,0.833333333333,10.236,2.3259109183,15.139,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)",,,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,No Diabetes,,10,130109,No Diabetes,1,0.833333333333,18.82,2.93492013416,15.139,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)",,,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,No Diabetes,,11,130110,No Diabetes,1,0.833333333333,11.075,2.40469031593,15.139,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,training,No Diabetes,,12,130111,Diabetes,0,0.833333333333,96.467,4.56920098095,15.139,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,9,7,5,2,,,,,,,0.65,0,,,,,,,,0.373675532315,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_3VBHYmh8hIFVlOz,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.833333333333,5.127,1.6345206928,15.139,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871) -> 249(0.439247710963)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.307267178091,Diabetes,0,0.458550544205,0.411767516955,0.392029145054,-0.0197383719019,0,,,,,,Insulin,0.307267178091,-0.0642384651186,0.107970854946,0,far from boundary,0,0,1,9,7,5,2,0.915840557857,0.118676458828,0.245991544799,-0.245991544799,0.127315085971,0.886044023365,0.65,0,,,,,,,,0.373675532315,0.305498507976,0,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0.307267178091,0,0
