participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_7MBioYOD8gq6nT3,diabetes,counterfactual,training,No Diabetes,,11,160103,47.461,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,training,No Diabetes,,12,160105,5.263,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.75,3,,,,,,,,,,1,,,,,,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160210,15.544,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 29.51104(0.32)
""Age"" - 43(0.594594594595)",,0.8,0.34732228154,Diabetes,0,0.547318157148,0.00206481615935,8.67782429074e-05,-0.00197803791645,,,0,0,0,0,-0.34732228154,0,0,0,0,1,0,-0.00569510803534,0,far from boundary,0.499913221757,,0.75,3,0,,1,0.955321485927,0.0664632820126,0.107056839877,0.0405935578648,,,1,,,,,,,0.903810855199
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160203,45.041,"""Glucose"" - 161(0.735759224622)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255) -> 22.96248(0.09)
""Age"" - 47(0.702702702703)",,0.8,0.0891233492554,No Diabetes,1,0.110957989065,0.0154053958182,0.876146671145,0.860741275327,,,1,0,0,0,-0.0891233492554,0,0,0,0,1,0,9.65786499855,0,far from boundary,0.376146671145,,0.75,3,1,,1,0.982175330149,0.0605519329641,0.028571419284,-0.0319805136801,,,1,,,,,,,0.905988522955
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160211,26.479,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913) -> 72(0.521739130435)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 29.79576(0.33)
""Age"" - 40(0.513513513514)",,0.6,0.458551987002,Diabetes,0,0.458534983091,0.0173759567743,0.106225714683,0.0888497579092,,,1,0,-0.173913043478,0,-0.284638943523,0,0,1,0,1,0,0.193761580863,0,far from boundary,0.393774285317,,0.75,3,0,,1,0.941129316315,0.0747170723186,0.0507484111716,-0.023968661147,,,1,,,,,,,0.960276564099
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160212,14.099,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 29.79576(0.33)
""Age"" - 56(0.945945945946)",,0.8,0.256541163248,Diabetes,0,0.456537038856,0.0145223683682,0.147168275902,0.132645907534,,,1,0,0,0,-0.256541163248,0,0,0,0,1,0,0.517055063814,0,far from boundary,0.352831724098,,0.75,3,0,,1,0.94869176735,0.0372518432215,0.0247206806107,-0.0125311626107,,,1,,,,,,,0.843872576519
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160200,14.42,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 28.37216(0.28)
""Age"" - 37(0.432432432432)",,0.8,0.102832256252,Diabetes,0,0.376728295819,0.011786029432,0.27997504113,0.268189011698,,,1,0,0,0,-0.102832256252,0,0,0,0,1,0,2.60802418884,0,far from boundary,0.22002495887,,0.75,3,0,,1,0.946342551832,0.0980127823706,0.0279361128901,-0.0700766694805,,,1,,,,,,,0.940149712897
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160214,11.479,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077) -> 26.94856(0.23)
""Age"" - 41(0.540540540541)",,0.8,0.10366114077,No Diabetes,1,0.103558674147,0.00403975635919,0.76221381246,0.758174056101,,,1,0,0,0,-0.10366114077,0,0,0,0,1,0,7.31396597094,0,far from boundary,0.26221381246,,0.75,3,1,,1,0.979267771846,0.0501717968156,0.0144707410304,-0.0357010557852,,,1,,,,,,,0.916071450328
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160213,3.764,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 70(0.478260869565)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.8,0.391304347826,No Diabetes,1,0.391300223434,0.00760236055804,0.967945114282,0.960342753724,,,1,0,-0.391304347826,0,0,0,0,1,0,0,0,2.45420925952,0,far from boundary,0.467945114282,,0.75,3,1,,1,0.958929032937,0.0929170929375,0.0573082515665,-0.035608841371,,,1,,,,,,,0.892423448065
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160201,9.774,"""Glucose"" - 187(0.956810066315) -> 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 138(0.210343974264)
""BMI"" - 36.4(0.561955605507) -> 31.21936(0.38)
""Age"" - 36(0.405405405405)",,0.4,0.743411474664,No Diabetes,1,0.765048033271,1.00978194599e-05,0.677514143639,0.67750404582,,,1,-0.433599727937,0,-0.127856141219,-0.181955605507,0,1,0,1,1,0,0.911344617227,0,far from boundary,0.177514143639,,0.75,3,1,,1,0.94394413242,0.281142117469,0.032978885428,-0.248163232041,,,1,,,,,,,0.918747561519
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160204,9.122,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649) -> 40(0.513513513514)",,0.8,0.135135135135,Diabetes,0,0.335114006833,0.0314886929294,0.0344206935542,0.00293200062484,,,1,0,0,0,0,-0.135135135135,0,0,0,0,1,0.0216968046238,0,far from boundary,0.465579306446,,0.75,3,0,,0,0.976253741287,0.0395820491408,0.0670457607661,0.0274637116252,,,1,,,,,,,0.934812177003
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160202,5.327,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 28.65688(0.29)
""Age"" - 41(0.540540540541)",,0.8,0.0858078111829,Diabetes,0,0.28578668288,0.0226086726886,0.0573568394682,0.0347481667796,,,1,0,0,0,-0.0858078111829,0,0,0,0,1,0,0.404953422079,0,far from boundary,0.442643160532,,0.75,3,0,,1,0.982838437763,0.0569726484831,0.0459684015697,-0.0110042469134,,,1,,,,,,,0.935622725167
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160209,27.225,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563) -> 26.0944(0.2)
""Age"" - 36(0.405405405405)",,0.8,0.112587805563,No Diabetes,0,0.424976971742,4.04768338846e-06,1.5328288927e-07,-3.89440049919e-06,,,0,0,0,0,-0.112587805563,0,0,0,0,1,0,-3.45898961234e-05,0,far from boundary,0.499999846717,,0.75,3,0,,1,0.977482438887,0.215219871146,0.296967083964,0.081747212818,,,1,,,,,,,0.960013572121
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160219,15.979,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822) -> 27.518(0.25)
""Age"" - 26(0.135135135135)",,0.8,0.0380022478224,No Diabetes,0,0.246208698161,0.051363697101,0.0220494306265,-0.0293142664745,,,0,0,0,0,-0.0380022478224,0,0,0,0,1,0,-0.771382435363,1,near boundary,0.477950569374,,0.75,3,0,,1,0.992399550435,0.038863565943,0.0768658137653,0.0380022478223,,,1,,,,,,,0.861239028006
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160217,8.351,"""Glucose"" - 112(0.319163407584)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216) -> 25.80968(0.19)
""Age"" - 26(0.135135135135)",,0.8,0.291174487216,No Diabetes,0,0.499265591413,0.155856767991,0.155105862849,-0.000750905141867,,,0,0,0,0,-0.291174487216,0,0,0,0,1,0,-0.00257888371006,1,near boundary,0.344894137151,,0.75,3,0,,1,0.948319611584,0.030760691058,0.0480454947531,0.0172848036951,,,1,,,,,,,0.887402154293
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160215,4.462,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612) -> 30.08048(0.34)
""Age"" - 27(0.162162162162)",,0.8,0.130637819612,No Diabetes,0,0.33061669131,0.077624123637,0.0170707249096,-0.0605533987274,,,0,0,0,0,-0.130637819612,0,0,0,0,1,0,-0.463521198587,1,near boundary,0.48292927509,,0.75,3,0,,1,0.96250080117,0.0606767911965,0.155323553355,0.0946467621589,,,1,,,,,,,0.82817685429
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160208,12.174,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393) -> 25.80968(0.19)
""Age"" - 39(0.486486486486)",,0.8,0.00317223939309,No Diabetes,0,0.203253577713,0.0118459203727,0.0106090584674,-0.00123686190525,,,0,0,0,0,-0.00317223939309,0,0,0,0,1,0,-0.389901817607,0,far from boundary,0.489390941533,,0.75,3,0,,1,0.999365552121,0.0900870805017,0.0966616972243,0.00657461672264,,,1,,,,,,,0.93248191275
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160206,5.825,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913) -> 72(0.521739130435)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",,0.8,0.173913043478,No Diabetes,0,0.85165216672,2.60449439793e-11,2.17341772024e-07,2.1731572708e-07,,,1,0,-0.173913043478,0,0,0,0,1,0,0,0,1.24956543071e-06,0,far from boundary,0.499999782658,,0.75,3,0,,1,0.965217391304,0.558946397893,0.26827855742,-0.290667840474,,,1,,,,,,,0.907748678727
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160218,9.646,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 177(0.290769611482)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.0329951332179,No Diabetes,0,0.233076471538,0.0239115963161,0.0914233818275,0.0675117855113,,,1,0,0,-0.0329951332179,0,0,0,0,1,0,0,2.04611343938,0,far from boundary,0.408576618173,,0.75,3,0,,1,0.993400973356,0.0818222236912,0.0488270904735,-0.0329951332177,,,1,,,,,,,0.928572913551
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160207,6.728,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 26.94856(0.23)
""Age"" - 38(0.459459459459)",,0.8,0.121222253442,No Diabetes,0,0.382056523968,3.06571688036e-06,2.03648902208e-06,-1.02922785827e-06,,,0,0,0,0,-0.121222253442,0,0,0,0,1,0,-8.4904201089e-06,0,far from boundary,0.499997963511,,0.75,3,0,,1,0.975755549311,0.204135275223,0.28383144102,0.0796961657967,,,1,,,,,,,0.966672020545
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160216,7.397,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697) -> 30.08048(0.34)
""Age"" - 28(0.189189189189)",,0.8,0.190345602697,No Diabetes,0,0.390439820537,0.0575860454833,0.134922654501,0.0773366090179,,,1,0,0,0,-0.190345602697,0,0,0,0,1,0,0.406295747956,1,near boundary,0.365077345499,,0.75,3,0,,1,0.96193087946,0.034821278767,0.0420904881503,0.0072692093833,,,1,,,,,,,0.886467072579
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160205,5.952,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 65(0.369565217391)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0)
""Age"" - 28(0.189189189189)",,0.8,0.195652173913,No Diabetes,0,0.578712864975,4.55950587885e-06,0.000121304909831,0.000116745403953,,,1,0,-0.195652173913,0,0,0,0,1,0,0,0,0.000596698731315,0,far from boundary,0.49987869509,,0.75,3,0,,1,0.970330194739,0.284435118814,0.139325546698,-0.145109572117,,,1,,,,,,,0.914847501821
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,1,160110,48.111,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,2,160106,34.44,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,3,160107,25.824,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,4,160111,22.278,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,5,160108,16.642,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,6,160109,42.681,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,7,160100,22.538,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,8,160101,20.188,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,9,160103,21.171,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,10,160104,59.068,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,11,160102,29.502,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,12,160105,17.926,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.5,2,,,,,,,,,,0,,,,,,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,1,160200,35.733,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 25.80968(0.19)
""Age"" - 37(0.432432432432)",,0.8,0.192832256252,No Diabetes,1,0.466728295819,0.011786029432,0.651081446573,0.639295417141,,,1,0,0,0,-0.192832256252,0,0,0,0,1,0,3.31529293681,0,far from boundary,0.151081446573,,0.5,2,1,,1,0.928342551832,0.0980127823706,0.0167346380852,-0.0812781442854,,,0,,,,,,,0.922149712897
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,2,160202,24.567,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 63(0.326086956522)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 26.0944(0.2)
""Age"" - 41(0.540540540541)",,0.6,0.327981724226,No Diabetes,1,0.527960595924,0.0226086726886,0.998656385194,0.976047712505,,,1,0,-0.152173913043,0,-0.175807811183,0,0,1,0,1,0,2.97592103587,0,far from boundary,0.498656385194,,0.5,2,1,,1,0.934403655155,0.0569726484831,0.168642331784,0.111669683301,,,0,,,,,,,0.904579246906
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,3,160213,18.538,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 69(0.45652173913)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 25.24024(0.17)
""Age"" - 40(0.513513513514)",,0.6,0.738266855614,No Diabetes,1,0.738262731222,0.00760236055804,0.991838306261,0.984235945703,,,1,0,-0.413043478261,0,-0.325223377353,0,0,1,0,1,0,1.3331709777,0,far from boundary,0.491838306261,,0.5,2,1,,1,0.924046754906,0.0929170929375,0.0754363988007,-0.0174806941368,,,0,,,,,,,0.923059999467
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,4,160204,11.839,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 64(0.347826086957)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426) -> 25.24024(0.17)
""Age"" - 45(0.648648648649)",,0.6,0.258973698034,No Diabetes,1,0.458952569732,0.0314886929294,0.999200987374,0.967712294445,,,1,0,-0.130434782609,0,-0.128538915426,0,0,1,0,1,0,3.73672037659,0,far from boundary,0.499200987374,,0.5,2,1,,1,0.948205260393,0.0395820491408,0.166775808856,0.127193759715,,,0,,,,,,,0.895003336338
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,5,160210,12.402,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 67(0.413043478261)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 28.65688(0.29)
""Age"" - 43(0.594594594595)",,0.6,0.529496194583,Diabetes,0,0.529492070192,0.00206481615935,0.053240653217,0.0511758370576,,,1,0,-0.152173913043,0,-0.37732228154,0,0,1,0,1,0,0.0966500563765,0,far from boundary,0.446759346783,,0.5,2,0,,1,0.95892686157,0.0664632820126,0.0408236471819,-0.0256396348307,,,0,,,,,,,0.86737607259
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,6,160211,16.349,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913) -> 63(0.326086956522)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 30.93464(0.37)
""Age"" - 40(0.513513513514)",,0.6,0.614204160915,Diabetes,0,0.614187157004,0.0173759567743,0.316786398334,0.299410441559,,,1,0,-0.369565217391,0,-0.244638943523,0,0,1,0,1,0,0.487477064813,0,far from boundary,0.183213601666,,0.5,2,0,,1,0.946142320733,0.0747170723186,0.0248692866629,-0.0498477856556,,,0,,,,,,,0.947928738012
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,7,160212,14.256,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 64(0.347826086957)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 31.50408(0.39)
""Age"" - 56(0.945945945946)",,0.6,0.370454206726,No Diabetes,1,0.370450082335,0.0145223683682,0.957620519507,0.943098151139,,,1,0,-0.173913043478,0,-0.196541163248,0,0,1,0,1,0,2.54578874802,0,far from boundary,0.457620519507,,0.5,2,1,,1,0.925909158655,0.0372518432215,0.0317180638694,-0.00553377935205,,,0,,,,,,,0.821089967824
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,8,160201,13.871,"""Glucose"" - 187(0.956810066315) -> 152(0.659241625574)
""Blood Pressure"" - 70(0.478260869565) -> 63(0.326086956522)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507) -> 31.50408(0.39)
""Age"" - 36(0.405405405405)",,0.4,0.621697959292,Diabetes,0,0.699046800338,1.00978194599e-05,0.0144542235704,0.0144441257509,,,1,-0.297568440741,-0.152173913043,0,-0.171955605507,0,1,1,0,1,0,0.0232333491449,0,far from boundary,0.48554577643,,0.5,2,0,,1,0.920428435653,0.281142117469,0.113134766662,-0.168007350807,,,0,,,,,,,0.895136765914
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,9,160203,36.994,"""Glucose"" - 161(0.735759224622) -> 123(0.412684917531)
""Blood Pressure"" - 68(0.434782608696) -> 62(0.304347826087)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.6,0.453509089699,No Diabetes,1,0.453624435841,0.0154053958182,0.99894264107,0.983537245252,,,1,-0.323074307091,-0.130434782609,0,0,0,1,1,0,0,0,2.16872664207,0,far from boundary,0.49894264107,,0.5,2,1,,1,0.922998293427,0.0605519329641,0.169232542808,0.108680609844,,,0,,,,,,,0.873920761025
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,10,160214,11.757,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 69(0.45652173913)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077) -> 26.37912(0.21)
""Age"" - 41(0.540540540541)",,0.6,0.232356792944,No Diabetes,1,0.232254326321,0.00403975635919,0.992244952491,0.988205196132,,,1,0,-0.108695652174,0,-0.12366114077,0,0,1,0,1,0,4.25296451897,0,far from boundary,0.492244952491,,0.5,2,1,,1,0.953528641411,0.0501717968156,0.088587447328,0.0384156505124,,,0,,,,,,,0.898332319893
