row_id,sqft_living,bedrooms,bathrooms,floors,grade,target
11629,1140,2,2.0,1.0,7,0
11630,1790,3,2.25,1.5,7,0
11631,1910,4,2.75,1.0,7,1
11632,1530,4,1.75,1.5,7,1
11633,1050,2,2.5,2.0,8,0
11634,1730,3,1.75,1.0,7,0
11635,1100,4,1.5,1.0,7,0
11636,2100,5,2.25,1.0,7,0
11637,2800,4,2.5,2.0,9,1
11638,5000,5,3.5,2.0,10,1
11639,880,1,0.5,1.0,6,0
11640,1470,3,2.5,2.0,7,0
11641,3950,5,3.25,2.0,10,1
11642,980,3,1.0,1.0,7,0
11643,2180,4,1.0,1.5,7,0
11644,3040,4,2.75,2.0,11,1
11645,4130,5,3.75,2.0,9,1
11646,1850,4,1.75,1.5,7,0
11647,1600,3,2.5,2.0,7,0
11648,2070,2,1.5,2.0,7,1
11649,3180,4,2.5,2.0,7,1
11650,6900,6,4.25,2.0,9,1
11651,2640,4,2.25,2.0,7,1
11652,1920,3,1.5,1.0,6,0
11653,2030,3,1.75,1.0,8,1
11654,1140,2,1.0,1.5,6,0
11655,1660,3,1.0,1.0,7,0
11656,1390,2,1.5,3.0,7,0
11657,2490,4,3.0,1.5,8,1
11658,2550,4,2.5,2.0,9,0
11659,1270,3,2.0,1.0,6,0
11660,2980,4,3.25,2.0,10,1
11661,1470,3,2.0,1.0,8,0
11662,3550,4,3.0,1.5,10,1
11663,780,2,1.0,1.0,6,0
11664,1390,2,2.5,2.0,7,0
11665,2440,4,2.5,2.0,8,1
11666,1260,3,1.5,1.5,8,1
11667,1640,3,2.25,2.0,7,0
11668,1670,3,3.0,1.5,7,0
11669,2380,3,2.25,1.0,8,1
11670,1030,4,1.0,1.0,7,0
11671,1560,3,1.5,1.0,7,0
11672,1640,4,1.75,1.0,7,0
11673,2200,2,2.5,1.0,8,1
11674,3190,4,2.5,2.0,10,1
11675,1200,3,1.5,1.0,7,0
11676,2250,3,2.25,2.0,8,1
11677,1960,2,1.75,1.0,7,1
11678,1250,3,1.0,1.0,7,0
11679,2640,4,2.25,1.0,9,1
11680,2460,2,2.25,1.5,9,1
11681,1700,3,2.5,2.0,7,0
11682,840,2,1.0,1.0,5,0
11683,1900,4,2.0,1.0,6,0
11684,2160,4,2.75,1.0,7,1
11685,1610,3,1.75,1.0,8,1
11686,1720,3,2.5,2.0,8,0
11687,2190,4,2.75,2.0,8,1
11688,3020,4,1.75,1.0,8,1
11689,1980,3,1.75,1.0,7,0
11690,1880,3,2.5,2.0,7,1
11691,1610,3,1.75,1.0,7,0
11692,3260,4,3.0,2.0,9,1
11693,3970,5,3.25,2.0,9,1
11694,4570,4,2.5,2.0,12,1
11695,2620,5,2.75,1.5,7,1
11696,1180,3,1.0,1.0,7,0
11697,1365,3,2.5,3.0,7,1
11698,720,2,1.0,1.0,6,0
11699,1350,3,2.25,1.0,7,0
11700,3060,6,2.5,1.0,8,0
11701,1850,3,2.75,2.0,8,0
11702,1320,3,1.75,1.5,7,0
11703,1990,3,1.75,2.0,9,1
11704,610,1,1.0,1.0,5,0
11705,2500,4,1.0,1.5,7,1
11706,1440,3,2.0,1.0,7,0
11707,2750,6,4.5,2.0,8,1
11708,1790,3,1.75,1.0,8,1
11709,1050,2,2.0,2.0,8,0
11710,1780,3,2.5,2.0,7,0
11711,2200,4,2.5,2.0,8,1
11712,1720,4,2.0,2.0,7,1
11713,5840,5,4.5,2.0,12,1
11714,1520,3,2.25,2.0,7,0
11715,1320,3,1.0,1.0,7,0
11716,1070,3,1.0,1.0,7,1
11717,1990,4,2.5,2.0,8,0
11718,4980,4,4.25,2.0,9,1
11719,890,2,1.0,1.0,6,0
11720,1440,3,2.0,2.0,7,0
11721,2440,4,2.5,2.0,7,0
11722,1800,4,2.25,1.0,7,0
11723,2260,5,3.0,1.0,7,1
11724,810,2,1.0,1.0,6,0
11725,2240,4,2.75,2.0,7,1
11726,4560,3,2.5,2.0,9,1
11727,1550,3,1.5,1.0,7,0
11728,3180,5,3.5,2.0,10,1
11729,2950,6,2.25,1.0,7,0
11730,2190,5,3.0,2.0,7,0
11731,1570,2,2.0,1.0,8,1
11732,3420,5,3.25,2.0,9,1
11733,2420,4,2.5,2.0,9,1
11734,1570,3,2.25,1.0,7,0
11735,3680,5,3.25,2.0,9,1
11736,1910,4,1.75,1.0,7,1
11737,1780,3,1.75,1.0,7,1
11738,2160,2,1.0,1.0,6,1
11739,1460,3,1.5,1.0,7,0
11740,1370,3,1.5,1.0,6,0
11741,1370,3,1.5,1.0,6,0
11742,1500,3,2.5,2.0,8,0
11743,1210,3,1.75,1.0,7,1
11744,2850,3,2.5,1.0,8,1
11745,1090,3,1.0,1.0,6,0
11746,1450,3,1.75,1.0,7,0
11747,1820,4,2.25,1.0,8,1
11748,1320,3,1.5,1.0,7,0
11749,1670,2,1.5,1.0,7,0
11750,1440,4,2.0,1.0,5,0
11751,980,3,1.0,1.0,7,0
11752,4340,4,3.5,2.0,10,1
11753,2860,4,2.25,1.0,8,1
11754,1140,3,1.5,1.0,6,0
11755,1120,3,1.5,1.0,7,0
11756,1460,3,3.25,2.0,8,0
11757,2050,4,2.5,2.0,7,0
11758,1250,3,1.0,1.0,7,0
11759,2520,4,2.5,2.0,9,0
11760,2580,3,3.25,1.5,9,1
11761,1200,2,1.0,2.0,7,0
11762,2140,5,2.25,1.0,7,1
11763,3440,4,3.25,2.0,11,1
11764,1800,4,2.5,1.0,7,0
11765,1790,4,2.5,1.0,7,0
11766,1250,2,1.75,1.0,7,0
11767,800,2,2.0,1.0,6,0
11768,1410,3,2.0,1.0,8,1
11769,1330,2,2.25,3.0,8,1
11770,2890,4,2.75,1.5,9,1
11771,2550,4,2.5,2.0,9,1
11772,2880,5,2.5,2.0,8,0
11773,660,3,1.0,1.0,5,0
11774,1470,3,2.25,2.0,7,1
11775,1700,4,1.75,1.0,8,0
11776,1040,3,1.0,1.0,7,0
11777,880,2,1.0,1.0,6,0
11778,2490,4,2.5,2.0,9,0
11779,1210,3,1.5,1.0,7,0
11780,2080,5,2.0,1.0,6,1
11781,1380,3,1.0,1.0,7,0
11782,1620,3,2.25,1.0,7,0
11783,1680,4,1.0,1.5,7,1
11784,1330,3,1.0,1.0,6,0
11785,1730,3,1.75,1.0,7,1
11786,790,2,1.0,1.0,6,0
11787,2240,3,2.5,2.0,8,0
11788,1500,3,1.5,1.0,7,0
11789,1800,3,2.0,1.0,8,0
11790,1980,4,2.5,2.0,7,0
11791,1340,3,1.75,1.0,7,0
11792,750,2,1.0,1.0,7,0
11793,1790,4,2.25,1.0,7,0
11794,5490,4,3.5,1.0,12,1
11795,1940,3,2.0,1.0,7,0
11796,2670,4,1.75,2.0,8,0
11797,1220,3,2.0,1.0,7,0
11798,1310,3,1.5,1.0,7,1
11799,1930,4,2.5,2.0,8,0
11800,2100,4,3.0,2.0,8,1
11801,1180,3,1.0,1.0,7,0
11802,4320,5,3.25,2.0,12,1
11803,3140,4,1.75,1.0,7,1
11804,2320,3,2.0,1.0,7,0
11805,2110,3,1.75,2.0,7,0
11806,1790,4,2.0,1.0,7,0
11807,1740,5,2.5,1.0,7,0
11808,3820,4,3.25,2.0,10,1
11809,2050,3,3.5,2.0,9,1
11810,1680,4,2.25,2.0,8,0
11811,1930,4,2.25,1.0,8,0
11812,3760,4,3.0,2.0,8,1
11813,2370,3,2.25,1.0,8,1
11814,2120,4,3.0,2.0,8,0
11815,2370,4,2.5,2.0,8,1
11816,2350,4,2.5,1.5,8,1
11817,1180,3,1.0,1.5,7,0
11818,2270,3,2.5,2.0,8,1
11819,1830,3,2.25,1.0,7,0
11820,3910,3,2.75,1.0,9,1
11821,890,3,1.0,1.0,6,0
11822,1820,3,2.25,1.0,7,0
11823,2440,4,2.5,2.0,10,1
11824,1110,2,1.0,1.0,6,0
11825,1870,3,2.0,1.0,7,0
11826,1240,3,1.5,1.5,8,1
11827,1560,3,2.0,1.0,7,1
11828,1910,3,2.5,2.0,8,1
11829,2200,3,1.0,1.0,9,1
11830,2530,4,2.75,2.0,8,0
11831,1130,3,1.0,1.0,7,0
11832,820,2,1.0,1.0,6,0
11833,960,2,1.0,1.0,6,0
11834,1980,4,1.5,1.5,8,1
11835,3370,4,3.5,2.0,10,1
11836,1800,3,2.25,2.0,7,0
11837,3990,5,3.5,2.0,9,1
11838,4070,4,2.5,3.0,8,1
11839,1640,4,1.75,1.5,7,1
11840,3730,4,3.25,2.0,10,1
11841,1220,3,1.75,1.0,7,0
11842,3490,3,3.5,2.0,9,1
11843,1730,3,2.5,2.0,7,0
11844,3430,4,2.75,1.5,8,0
11845,2320,4,2.5,2.0,7,0
11846,2030,3,1.75,1.0,7,0
11847,4850,5,4.0,2.0,10,1
11848,1340,3,1.5,1.0,7,0
11849,1130,3,1.0,1.0,6,0
11850,1180,2,2.0,2.0,6,0
11851,910,2,1.0,1.0,6,0
11852,1630,3,1.75,1.5,7,1
11853,710,2,1.0,2.0,7,0
11854,1520,4,1.0,1.0,5,0
11855,2820,4,2.5,2.0,9,1
11856,1970,4,1.75,1.5,7,0
11857,2240,5,3.0,1.0,8,0
11858,1860,2,1.75,1.0,8,1
11859,1780,4,1.0,1.5,6,0
11860,1788,4,2.5,2.0,7,0
11861,1880,3,2.5,2.0,8,1
11862,2300,3,1.75,1.0,8,1
11863,1610,3,2.5,2.0,7,0
11864,2270,6,2.5,1.0,7,0
11865,1230,2,1.75,1.5,7,1
11866,3420,4,3.5,2.0,9,1
11867,1670,3,1.5,1.0,7,0
11868,1120,2,1.0,1.0,7,1
11869,2580,4,2.5,2.0,8,0
11870,3847,5,2.75,1.0,9,1
11871,3630,4,2.5,1.5,9,0
11872,3580,4,2.75,1.0,10,1
11873,4050,5,4.0,2.0,10,1
11874,3240,3,3.5,2.0,10,1
11875,1540,3,1.75,1.5,7,1
11876,2550,4,2.5,2.0,7,0
11877,2340,4,2.0,1.0,8,1
11878,2320,4,2.5,2.0,8,0
11879,1640,4,2.5,2.0,7,1
11880,910,2,1.0,1.0,6,0
11881,2550,4,3.25,2.0,8,0
11882,2660,4,2.5,2.0,8,0
11883,1480,3,2.5,2.0,7,1
11884,2810,4,2.5,1.0,7,1
11885,830,1,1.0,1.0,7,1
11886,3510,3,2.75,2.0,10,1
11887,2480,3,2.5,2.0,7,0
11888,3720,4,3.0,2.5,9,1
11889,2150,3,2.25,2.0,8,1
11890,2370,3,2.5,2.0,9,1
11891,4310,5,2.5,2.0,10,1
11892,2990,5,2.75,2.0,8,1
11893,1350,4,1.0,1.5,8,1
11894,2370,2,2.0,1.5,7,1
11895,1410,3,2.0,1.0,7,0
11896,1170,2,1.0,1.0,6,0
11897,1800,4,2.5,2.0,8,1
11898,3650,4,2.75,2.0,9,1
11899,1490,3,1.75,1.0,7,0
11900,3610,4,2.5,2.0,10,1
11901,2050,4,1.75,1.0,7,1
11902,1092,3,1.0,1.5,6,0
11903,2010,4,2.25,1.0,8,0
11904,1680,3,2.0,2.0,7,0
11905,2510,4,2.0,1.0,9,1
11906,2280,4,2.5,2.0,8,1
11907,2510,3,2.5,2.0,7,1
11908,3190,5,2.75,1.0,9,1
11909,4690,4,3.25,2.0,10,1
11910,1850,3,2.25,1.0,7,1
11911,4160,4,3.0,2.0,11,1
11912,2220,4,1.5,1.5,8,1
11913,2870,3,2.5,2.0,10,1
11914,3950,4,2.75,1.0,10,1
11915,1740,2,1.75,1.5,8,0
11916,4780,5,3.0,1.0,10,1
11917,3160,4,2.5,1.0,10,1
11918,1990,5,1.75,1.0,7,0
11919,3920,4,3.5,2.0,10,1
11920,960,3,1.0,1.0,7,0
11921,1540,2,1.5,2.0,7,1
11922,1970,4,2.5,2.0,7,0
11923,1880,3,2.5,2.0,8,1
11924,2000,3,2.75,1.0,8,0
11925,1990,3,2.5,2.0,8,1
11926,1400,4,1.0,1.5,6,0
11927,3190,4,2.5,2.0,9,1
11928,1000,3,1.5,1.0,7,0
11929,1670,3,1.75,1.0,7,0
11930,2100,4,2.0,1.0,7,1
11931,1010,2,1.0,1.0,6,0
11932,2030,4,2.5,1.5,7,1
11933,1090,3,1.0,1.0,6,0
11934,2440,4,1.75,1.0,7,1
11935,2500,4,3.0,2.0,9,0
11936,3420,4,2.5,2.0,9,1
11937,2850,4,2.5,2.0,8,1
11938,2030,4,1.5,1.5,8,1
11939,4590,5,3.75,2.0,11,1
11940,2230,3,2.5,2.0,7,0
11941,1810,2,1.75,1.0,8,1
11942,4000,6,4.5,2.0,7,1
11943,1490,3,1.75,1.0,8,1
11944,4225,4,4.5,2.0,11,1
11945,2120,4,1.75,1.5,8,1
11946,1030,3,1.5,1.0,7,0
11947,2310,4,1.75,1.0,7,0
11948,1830,3,2.25,2.0,8,0
11949,2120,5,2.0,1.5,7,0
11950,2500,4,1.5,1.0,7,0
11951,2470,3,2.5,2.0,8,0
11952,940,2,1.0,1.0,6,0
11953,3260,5,2.75,1.0,8,1
11954,1660,3,2.25,1.0,8,1
11955,4370,4,3.0,2.0,10,1
11956,2620,3,2.5,2.0,9,1
11957,1500,3,1.75,1.0,7,0
11958,910,2,1.0,1.0,7,0
11959,1430,3,1.75,1.0,6,0
11960,900,2,1.0,1.0,6,0
11961,1250,4,1.75,1.0,6,0
11962,3850,5,3.0,1.0,9,1
11963,3450,4,2.5,2.0,10,1
11964,3950,4,3.5,2.0,10,1
11965,1950,4,1.5,1.5,6,0
11966,1700,3,2.5,2.0,7,0
11967,2370,3,2.5,2.0,7,0
11968,1600,3,1.75,2.0,7,1
11969,4060,4,1.75,2.0,9,1
11970,1322,3,2.25,2.0,8,0
11971,1140,3,1.75,1.0,7,0
11972,1280,2,1.5,2.0,7,0
11973,3080,4,2.5,2.5,8,1
11974,1210,2,1.75,1.0,7,0
11975,1950,4,1.75,1.0,7,0
11976,1450,4,1.0,1.5,6,0
11977,1590,3,2.25,2.0,7,0
11978,1240,3,1.0,1.5,7,0
11979,1440,3,1.0,1.0,7,1
11980,3470,4,2.5,2.0,10,1
11981,5100,7,3.75,2.0,10,1
11982,2430,3,1.75,1.0,8,1
11983,2420,3,2.25,1.0,8,1
11984,1510,3,2.5,1.0,7,0
11985,1200,3,1.0,1.0,7,0
11986,2240,3,2.5,2.0,7,0
11987,1870,3,1.75,1.0,7,1
11988,1110,3,1.0,1.5,7,1
11989,3210,4,2.0,1.5,7,1
11990,2090,3,1.75,1.0,8,1
11991,1320,3,2.25,2.0,7,1
11992,1340,3,1.75,1.0,7,0
11993,1020,3,1.0,1.0,7,1
11994,1220,3,2.0,1.0,7,0
11995,1220,3,2.0,1.0,7,0
11996,1390,3,2.0,1.5,7,1
11997,2970,4,2.0,2.5,9,1
11998,1440,2,2.0,2.0,7,0
11999,1550,2,1.75,1.0,7,0
12000,1904,4,2.5,2.0,7,0
12001,1400,4,1.5,2.0,7,0
12002,2140,3,2.5,2.0,8,0
12003,1320,3,1.75,1.0,7,0
12004,2620,3,1.75,1.0,7,1
12005,2300,4,0.5,2.0,8,0
12006,2000,4,2.5,2.0,8,1
12007,2960,4,2.75,2.0,9,1
12008,2700,3,2.75,1.5,10,1
12009,1740,3,1.75,1.0,8,1
12010,1770,2,2.5,1.0,7,0
12011,1290,3,2.0,1.0,7,0
12012,1450,4,2.0,1.5,7,0
12013,1420,3,2.25,1.0,7,0
12014,1330,3,0.75,1.0,7,0
12015,1760,3,1.75,1.5,7,1
12016,2010,3,1.75,1.0,7,1
12017,2560,5,2.0,1.0,8,1
12018,1260,2,1.5,2.0,7,0
12019,2420,4,2.25,1.0,8,1
12020,1010,3,1.0,1.0,6,0
12021,1770,4,2.5,1.5,6,1
12022,890,2,1.0,1.0,6,0
12023,1670,3,1.5,2.0,7,1
12024,1360,3,2.25,2.0,7,0
12025,2120,3,2.5,2.0,9,1
12026,1910,3,2.5,2.0,8,1
12027,1480,4,1.0,1.5,7,0
12028,1090,3,1.0,1.0,7,0
12029,1670,4,1.75,1.0,8,1
12030,1670,4,1.75,1.0,8,1
12031,3650,5,2.75,2.0,9,1
12032,1970,4,2.0,1.0,8,1
12033,1320,2,2.0,1.5,6,0
12034,1710,3,1.0,1.0,7,0
12035,1740,3,2.25,1.0,8,0
12036,2200,3,3.25,2.0,8,1
12037,2010,3,2.0,2.0,9,1
12038,3910,3,3.0,2.0,11,1
12039,2330,4,2.5,1.0,8,1
12040,1930,3,1.75,1.5,6,0
12041,3270,4,2.5,2.0,9,1
12042,1650,3,2.5,2.0,8,0
12043,2220,4,2.75,1.0,7,0
12044,2470,2,1.75,1.0,7,1
12045,1300,3,1.0,1.0,7,0
12046,2530,5,2.75,1.0,7,0
12047,2400,3,1.5,1.0,7,0
12048,1500,4,2.25,2.0,7,0
12049,1700,4,1.75,1.0,7,0
12050,2120,4,1.5,1.0,7,0
12051,2240,4,2.5,2.0,8,0
12052,1540,3,1.75,1.0,7,0
12053,1890,3,1.75,1.0,8,1
12054,1260,3,1.0,2.0,7,1
12055,1160,2,1.5,2.0,7,0
12056,1300,2,1.0,1.0,6,0
12057,3220,4,2.5,2.0,8,1
12058,2020,4,1.5,1.0,7,0
12059,2990,4,2.5,1.0,8,1
12060,1420,4,1.0,1.0,7,0
12061,1020,3,1.0,1.0,7,0
12062,2400,4,2.75,2.0,8,1
12063,3640,5,3.0,2.0,10,1
12064,1550,2,2.25,2.0,8,0
12065,1870,2,2.0,1.0,8,1
12066,2340,3,2.5,2.0,8,1
12067,3350,5,4.25,2.0,10,1
12068,1710,3,1.0,1.0,7,1
12069,1180,2,2.0,1.0,7,0
12070,1600,3,1.5,1.0,7,0
12071,1300,3,1.75,1.0,7,0
12072,1040,3,1.5,1.0,7,0
12073,1220,3,1.0,1.0,7,0
12074,2240,3,2.5,2.0,8,0
12075,1420,3,1.5,1.0,7,0
12076,1580,3,1.75,1.0,7,0
12077,2390,3,1.5,1.0,7,0
12078,2260,4,2.25,2.0,8,1
12079,1890,3,1.75,1.0,7,0
12080,1830,2,1.75,1.0,7,1
12081,1000,3,1.75,1.0,6,0
12082,2180,3,1.75,1.0,8,1
12083,2320,6,2.0,2.0,8,0
12084,840,3,1.0,1.0,6,0
12085,840,3,1.0,1.0,6,0
12086,2350,4,2.25,1.0,8,1
12087,2040,3,1.75,1.0,7,1
12088,2370,4,2.5,2.0,8,1
12089,1590,5,2.0,1.0,7,0
12090,1380,3,1.0,1.0,7,0
12091,1940,4,1.5,1.5,7,0
12092,3320,4,2.5,2.0,9,1
12093,1090,2,1.0,1.5,7,1
12094,1650,3,1.5,1.0,7,0
12095,1110,3,1.5,1.0,6,0
12096,2110,4,2.5,1.0,7,1
12097,1850,3,3.0,1.5,6,1
12098,600,1,1.0,1.0,6,0
12099,2760,5,2.5,1.5,8,1
12100,2970,4,1.75,1.0,9,1
12101,2300,3,1.75,1.0,7,1
12102,2030,3,2.5,2.0,8,1
12103,2160,4,1.75,1.0,8,0
12104,1650,3,2.0,2.0,7,1
12105,3140,4,2.5,2.0,8,1
12106,2690,4,2.25,2.0,9,1
12107,1940,5,2.5,1.0,7,0
12108,1220,4,1.0,1.5,6,0
12109,1300,3,1.0,1.0,6,0
12110,1660,3,1.75,1.0,7,0
12111,3390,4,1.5,2.0,8,1
12112,2310,4,1.5,1.0,7,1
12113,950,2,1.0,1.0,7,0
12114,2400,4,3.75,1.0,7,1
12115,1780,3,1.0,1.5,6,0
12116,1280,4,1.5,1.0,7,0
12117,1930,4,2.0,1.0,7,1
12118,2560,5,2.25,1.0,8,1
12119,920,2,1.0,1.0,6,0
12120,1900,3,2.5,2.0,8,1
12121,2270,3,2.0,1.0,6,1
12122,2080,3,2.5,1.0,8,0
12123,1460,3,1.75,1.0,8,1
12124,1670,3,1.75,1.0,8,1
12125,2810,4,2.5,2.0,9,0
12126,2370,3,2.5,2.0,8,0
12127,1700,2,1.75,1.0,8,0
12128,1630,2,1.0,1.0,7,0
12129,2930,4,2.75,1.0,8,1
12130,860,2,1.0,1.0,6,0
12131,1980,3,2.0,1.0,9,1
12132,2080,3,2.5,2.0,9,0
12133,1060,3,1.0,1.0,7,0
12134,1590,3,2.5,2.0,7,0
12135,1980,3,2.25,1.0,7,0
12136,1720,4,2.0,1.0,7,0
12137,1350,4,1.75,1.0,7,1
12138,2080,3,2.5,2.0,8,1
12139,2090,3,2.5,2.0,8,0
12140,2030,3,2.5,2.0,7,1
12141,2680,3,2.25,1.0,9,1
12142,1820,3,1.75,1.0,7,0
12143,1300,3,2.0,1.0,7,0
12144,2210,4,2.5,2.0,8,0
12145,1400,3,2.0,1.0,7,1
12146,2040,3,1.75,1.5,8,1
12147,2420,3,2.5,2.0,8,0
12148,1920,4,1.75,1.0,7,0
12149,3860,4,3.25,1.0,10,1
12150,2760,5,2.75,1.0,7,1
12151,3450,4,3.75,2.0,10,1
12152,1040,3,1.0,1.0,6,0
12153,2220,3,1.75,1.0,8,1
12154,2470,4,2.5,2.0,7,0
12155,1300,3,1.75,1.0,7,0
12156,1960,3,2.5,1.0,8,1
12157,2040,3,1.5,2.0,8,1
12158,3030,4,2.5,2.0,9,1
12159,2260,4,3.0,2.0,7,1
12160,2670,3,2.5,2.0,9,1
12161,1520,3,2.5,2.0,7,0
12162,3610,3,1.75,1.5,10,1
12163,1130,3,1.75,1.0,7,1
12164,1480,3,2.0,2.0,7,0
12165,3540,5,2.0,2.0,9,1
12166,2100,4,2.25,1.0,7,0
12167,3366,5,4.0,2.5,8,1
12168,1810,3,1.75,1.5,7,1
12169,1680,3,1.75,1.5,7,1
12170,2450,3,1.75,1.0,8,1
12171,1150,1,2.0,1.0,7,0
12172,1150,1,2.0,1.0,7,0
12173,3240,4,2.5,2.0,9,1
12174,3480,4,2.5,1.5,11,1
12175,2800,4,2.5,2.0,9,0
12176,3240,3,2.75,1.0,8,1
12177,1480,2,1.5,1.0,6,0
12178,1700,3,1.0,1.5,6,1
12179,1240,2,1.0,1.0,7,0
12180,3720,4,3.5,2.0,10,1
12181,1910,3,2.5,2.0,8,1
12182,2120,4,2.0,1.5,7,0
12183,3020,4,2.5,2.0,7,1
12184,2250,3,2.0,1.0,7,1
12185,1650,4,2.0,2.0,7,1
12186,880,2,1.5,2.0,7,0
12187,1860,3,1.0,1.0,7,0
12188,3840,5,3.25,3.0,10,1
12189,2192,4,2.25,2.0,8,0
12190,1590,3,2.5,2.0,7,0
12191,3700,4,4.75,1.0,7,1
12192,3670,4,2.5,2.0,10,1
12193,1630,3,1.0,1.0,7,0
12194,4230,3,3.0,2.0,9,1
12195,1060,2,1.0,1.5,6,0
12196,2700,3,2.5,2.0,9,1
12197,2110,3,2.25,2.0,8,0
12198,3720,4,2.5,2.0,10,1
12199,3440,4,3.5,2.0,11,1
12200,2420,4,2.25,1.0,8,1
12201,1090,3,1.0,1.5,7,0
12202,2910,4,2.5,2.0,8,1
12203,1050,3,1.0,1.0,7,0
12204,1610,3,2.0,1.0,7,0
12205,1760,3,2.5,2.0,8,0
12206,1540,3,1.5,1.0,7,1
12207,2580,4,2.5,1.0,8,1
12208,1370,2,1.0,1.5,7,1
12209,1440,2,1.75,1.0,8,1
12210,1410,3,1.0,1.0,7,0
12211,1980,3,2.25,1.0,8,1
12212,2440,3,3.5,2.0,7,1
12213,1350,3,2.0,1.0,7,0
12214,3130,3,3.25,1.0,9,1
12215,880,3,1.0,1.0,5,0
12216,1920,3,2.25,1.0,7,1
12217,2700,4,1.75,1.0,8,1
12218,1670,4,2.75,1.0,7,1
12219,3470,4,2.5,2.0,10,1
12220,1820,3,2.25,2.0,8,1
12221,1310,3,1.5,1.0,7,0
12222,1790,3,2.0,1.0,8,0
12223,2460,4,2.5,2.0,8,1
12224,1060,3,1.5,1.0,7,0
12225,1340,3,1.75,1.0,7,0
12226,1480,3,1.75,1.0,8,0
12227,3500,4,2.5,2.0,9,1
12228,2910,4,2.75,1.0,9,1
12229,1940,4,1.75,1.0,8,0
12230,2280,4,2.5,2.0,8,1
12231,1190,3,2.25,3.0,8,0
12232,1260,3,1.0,1.0,7,1
12233,2270,5,2.0,1.0,7,1
12234,1990,4,2.25,1.0,7,0
12235,1500,4,1.75,1.0,7,0
12236,2060,5,2.75,1.5,7,0
12237,1950,3,2.25,2.0,8,1
12238,1790,3,1.75,1.0,7,0
12239,1520,3,1.0,1.0,6,1
12240,3240,4,2.5,2.0,9,1
12241,2440,3,2.0,1.0,8,0
12242,2220,4,2.0,1.5,7,1
12243,2640,5,1.75,1.5,7,1
12244,1450,4,1.75,1.0,7,1
12245,1550,3,2.25,2.0,8,1
12246,6200,5,4.5,3.0,11,1
12247,2810,4,3.25,1.0,8,1
12248,2080,4,2.5,1.0,7,1
12249,1370,3,1.5,1.0,7,1
12250,2920,4,2.25,1.0,11,1
12251,1000,3,1.0,1.0,6,0
12252,1210,2,1.75,1.0,7,0
12253,2790,4,2.5,2.0,8,0
12254,1660,2,1.5,1.0,6,0
12255,1650,3,2.0,2.0,7,1
12256,1300,3,1.75,1.0,7,0
12257,1090,3,1.75,1.0,7,0
12258,2660,5,2.5,1.0,9,1
12259,940,3,1.0,1.0,5,0
12260,2750,3,2.75,1.0,9,1
12261,3850,4,4.5,2.0,10,1
12262,860,2,1.0,1.0,7,0
12263,2070,4,2.75,1.0,7,1
12264,2290,2,2.25,1.0,8,1
12265,2340,4,2.5,1.0,8,1
12266,2680,3,1.75,1.0,8,1
12267,1710,4,2.0,1.0,8,0
12268,1800,3,1.5,1.0,7,1
12269,1510,3,2.25,1.0,7,0
12270,1700,3,2.5,2.0,8,0
12271,1350,4,1.0,1.5,7,0
12272,2140,5,2.5,1.0,7,0
12273,2700,6,4.0,1.0,7,0
12274,920,1,1.0,1.0,7,1
12275,1500,3,1.75,1.0,7,0
12276,1510,3,1.75,1.0,7,1
12277,1980,5,1.5,1.5,7,0
12278,4500,4,3.0,2.0,9,1
12279,3220,4,2.5,2.0,8,0
12280,1140,2,1.5,2.0,7,1
12281,1490,3,2.25,2.0,7,0
12282,4360,4,3.25,1.0,10,1
12283,960,3,1.0,1.0,7,0
12284,2253,4,3.0,2.0,7,0
12285,770,2,1.0,1.0,6,0
12286,1310,2,2.5,2.0,8,0
12287,980,3,1.0,1.0,6,0
12288,1820,4,2.5,2.0,8,1
12289,3980,4,3.75,2.0,10,1
12290,3010,3,2.25,2.0,8,1
12291,1830,4,2.5,2.0,8,0
12292,2550,5,2.5,1.0,9,1
12293,800,2,1.0,1.0,6,0
12294,2890,3,2.25,2.0,8,1
12295,1810,3,1.5,1.0,7,0
12296,1810,3,1.5,1.0,7,1
12297,940,3,1.0,1.0,6,0
12298,1810,4,2.0,1.0,7,0
12299,2550,3,1.75,2.0,9,1
12300,2370,4,2.5,2.0,9,1
12301,1370,6,1.0,1.5,6,0
12302,1370,6,1.0,1.5,6,0
12303,1200,3,1.0,1.0,6,0
12304,2100,3,1.75,1.5,7,1
12305,2020,3,2.25,2.0,7,0
12306,1570,4,1.5,1.0,7,0
12307,1140,2,1.0,1.0,8,0
12308,1830,4,2.5,2.0,7,0
12309,1010,3,2.0,1.0,8,0
12310,1770,4,2.5,1.0,8,1
12311,2120,3,2.5,2.0,7,0
12312,3190,4,3.5,2.0,10,1
12313,2780,4,2.5,1.0,8,1
12314,3350,5,3.0,2.0,8,1
12315,3450,5,3.5,1.0,8,1
12316,1060,3,1.5,1.0,6,0
12317,1670,3,2.5,2.0,8,0
12318,2251,4,1.75,1.0,8,0
12319,1770,3,2.5,1.5,7,1
12320,1510,2,1.75,1.0,8,1
12321,1770,4,2.5,2.0,7,0
12322,1260,3,2.0,1.0,7,0
12323,1710,3,2.0,1.0,7,1
12324,2290,3,1.75,1.0,7,0
12325,790,2,1.0,1.0,6,0
12326,1820,3,2.75,2.0,8,0
12327,3180,4,2.5,1.0,10,1
12328,5280,4,4.0,2.0,11,1
